Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response_Onset,Response_Offset,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140
Rat,12406,1,1,11,Audiovisual,PI,4;8;16,16,3.30000000000018;5.28000000000066;5.68000000000029;6.0600000000004;6.38000000000011;6.94000000000051;7.32000000000062;7.5600000000004;7.88000000000011;8.10000000000036;8.38000000000011;8.57999999999993;9.14000000000033;9.42000000000007;9.61999999999989;10.5600000000004;11.3800000000001;11.8000000000002;12.9000000000005;13.4000000000005;13.7399999999998;14.2800000000007;14.5200000000004;14.7800000000007;15.1000000000004;15.5;15.6400000000003;16.0799999999999;16.7399999999998;17.7600000000002;18.1199999999999;18.8000000000002;19.46;19.7800000000007;20.6599999999999;21.4200000000001;42.1800000000003;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12406,1,1,12,Audiovisual,PI,4;8;16,16,11.8599999999997;12.2799999999997;12.8999999999996;13.5999999999995;14.0199999999995;14.3799999999992;14.6399999999994;15.2199999999993;15.4399999999996;15.8799999999992;16.1399999999994;16.3199999999997;16.6199999999999;16.8999999999996;17.0199999999995;17.4199999999992;17.9199999999992;18.1599999999999;18.5;19.0199999999995;19.4399999999996;19.8199999999997;20.0599999999995;20.6799999999994;20.8599999999997;21.1399999999994;21.3399999999992;21.7399999999998;22.46;22.7799999999997;22.9799999999996;23.2999999999993;23.5999999999995;24.04;24.3399999999992;25;25.3799999999992;26.0199999999995;26.8799999999992;27.1999999999998;27.9199999999992;28.2999999999993;28.5;29.1599999999999;30.1799999999994;30.4199999999992;31.1999999999998;32.3199999999997;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12406,1,1,13,Audiovisual,PI,4;8;16,16,14.3199999999997;15.3799999999992;15.7399999999998;16.0999999999995;16.46;16.8799999999992;17.0799999999999;17.6199999999999;17.7999999999993;18.0999999999995;18.5799999999999;18.7999999999993;19.1799999999994;19.46;19.7399999999998;20;20.4799999999996;20.8199999999997;21.4199999999992;21.7199999999993;22.3599999999997;22.6399999999994;22.7199999999993;22.8999999999996;23.0999999999995;23.4399999999996;23.7399999999998;24.0199999999995;24.3999999999996;24.9199999999992;25.1999999999998;25.46;25.5999999999995;25.7799999999997;26.1199999999999;26.6199999999999;27.9399999999996;28.1999999999998;28.9399999999996;29.5199999999995;30.3799999999992;30.5199999999995;31.1799999999994;31.8999999999996;32.5799999999999;33.4399999999996;33.8399999999992;34.2999999999993;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12406,1,1,14,Audiovisual,PI,4;8;16,16,3.65999999999985;4.51999999999953;5.09999999999945;6.25999999999931;6.57999999999993;6.84000000000015;7.21999999999935;7.79999999999927;7.97999999999956;8.65999999999985;8.88000000000011;9.17999999999938;9.55999999999949;10.1399999999994;10.4200000000001;10.6999999999998;10.9799999999996;11.5999999999995;11.8199999999997;12.1999999999998;12.6399999999994;13.3199999999997;13.6999999999998;14.1799999999994;14.46;14.5999999999995;14.9200000000001;15.1399999999994;15.5799999999999;16;16.1799999999994;16.46;16.9200000000001;17.1199999999999;17.46;17.7799999999997;18.0799999999999;18.7199999999993;18.9799999999996;19.2399999999998;19.4200000000001;19.7399999999998;19.8199999999997;20.2599999999993;20.7799999999997;21.1199999999999;21.7399999999998;22.1999999999998;23.0999999999995;23.6799999999994;24.6199999999999;25.3199999999997;25.3999999999996;25.46;25.6399999999994;26.8400000000001;26.9799999999996;53.6199999999999;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,1,Audiovisual,PI,4;8;16,8,3.44000000000005;4.10000000000002;4.40000000000009;4.78000000000009;5.60000000000002;5.94000000000006;6.66000000000008;7.16000000000008;7.5200000000001;8.34000000000003;8.75999999999999;9.5;9.75999999999999;10.72;11.38;11.76;12.5600000000001;31.86;46.9000000000001;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,2,Audiovisual,PI,4;8;16,8,16.4;17.42;18.0599999999999;18.5;19.34;19.9;20.86;21.12;22.02;22.5;23.28;23.6;24.02;24.64;25.12;25.5;25.58;25.8199999999999;26.18;26.8199999999999;27.72;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,3,Audiovisual,PI,4;8;16,8,2.92000000000007;3.90000000000009;4.86000000000013;5.16000000000008;5.57999999999993;5.94000000000006;6.36000000000013;6.79999999999995;7.24000000000001;7.62000000000012;8.44000000000006;9.24000000000001;9.53999999999996;9.96000000000004;10.28;10.9000000000001;11.26;12.02;12.3399999999999;12.5599999999999;13.28;39.6400000000001;53.0799999999999;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,4,Audiovisual,PI,4;8;16,8,1.92000000000007;3.48000000000002;4.36000000000013;4.60000000000014;4.92000000000007;5.29999999999995;5.77999999999997;6.29999999999995;6.42000000000007;6.51999999999998;7.25999999999999;7.68000000000006;8.27999999999997;8.70000000000005;9.1400000000001;9.6400000000001;9.96000000000004;10.3199999999999;10.8600000000001;11.1800000000001;11.5;12.02;12.4000000000001;12.7;13.3;13.9400000000001;14.6600000000001;15.0799999999999;15.6400000000001;16.1600000000001;16.98;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,5,Audiovisual,PI,4;8;16,8,4.7800000000002;5.17999999999984;6.38000000000011;6.80000000000018;7.09999999999991;7.15999999999985;7.22000000000026;7.69999999999982;8.13999999999987;8.5;8.84000000000015;9.55999999999995;9.94000000000006;10.0799999999999;10.4000000000001;10.7600000000002;11.04;11.3000000000002;11.5799999999999;12.4000000000001;12.9200000000001;13.2200000000003;13.6199999999999;14.4200000000001;50.5999999999999;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,6,Audiovisual,PI,4;8;16,8,7.7199999999998;9.25999999999976;10.04;10.5999999999999;11.3199999999997;11.6399999999999;12.8599999999997;13.0799999999999;13.8199999999997;14.7599999999998;16.0799999999999;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,7,Audiovisual,PI,4;8;16,8,6.24000000000024;8.18000000000029;8.5600000000004;9.08000000000038;9.48000000000002;10;10.2400000000002;10.7200000000003;11.1400000000003;12.1600000000003;12.52;13.0400000000004;13.4000000000001;13.6600000000003;13.98;14.7000000000003;59.98;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,8,Audiovisual,PI,4;8;16,8,8.94000000000006;10.48;10.9000000000001;11.5999999999999;12.1799999999998;12.6799999999998;13.3600000000001;13.96;14.1399999999999;14.5799999999999;14.98;15.8800000000001;16.1399999999999;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,9,Audiovisual,PI,4;8;16,8,8.19999999999982;8.63999999999987;9;9.73999999999978;10.0599999999999;11;11.0599999999999;12.1599999999999;12.2800000000002;13;13.7800000000002;14.2800000000002;14.8000000000002;15.1599999999999;15.6399999999999;15.9400000000001;17.1999999999998;17.3200000000002;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,10,Audiovisual,PI,4;8;16,8,23.0599999999995;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,11,Audiovisual,PI,4;8;16,8,38.2200000000003;38.6599999999999;40.1999999999998;40.6199999999999;41.5799999999999;41.8199999999997;42.96;43.3800000000001;43.6400000000003;44.1199999999999;44.3400000000001;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,12,Audiovisual,PI,4;8;16,8,7.61999999999989;8.03999999999996;9.11999999999989;9.44000000000051;9.82000000000062;10.5600000000004;10.9200000000001;11.6800000000003;12.1800000000003;12.6000000000004;13.0200000000004;14.0200000000004;14.6199999999999;15.54;15.96;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,13,Audiovisual,PI,4;8;16,8,10.1800000000003;11.6199999999999;11.96;12.3800000000001;12.8200000000006;13.2000000000007;13.6000000000004;14.3200000000006;15.2800000000007;15.8800000000001;16.4200000000001;16.8000000000002;17.9200000000001;18.7600000000002;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,1,Audiovisual,PI,4;8;16,16,13.64;14.46;15.1199999999999;15.42;16.08;17.24;18.3;37.52;38.62;39.54;40.8;41.52;42.18;42.5599999999999;43.88;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,2,Audiovisual,PI,4;8;16,16,6.07999999999993;6.48000000000002;7.25999999999999;7.57999999999993;8.03999999999996;8.81999999999994;9.75999999999999;10.0599999999999;10.4199999999998;11.24;11.9399999999998;12.3799999999999;12.74;12.98;13.0999999999999;13.5799999999999;14.22;15.1199999999999;16.0599999999999;16.5;17;17.3799999999999;17.76;17.96;18.3799999999999;18.8999999999999;19.74;20.1399999999999;20.5799999999999;20.96;21.3;22.02;22.24;22.9399999999998;23.04;23.76;25.5799999999999;38.1599999999999;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,3,Audiovisual,PI,4;8;16,16,17.04;20.0599999999999;20.4200000000001;20.7199999999998;21.52;21.7199999999998;22.0799999999999;22.6599999999999;23.7399999999998;24.0599999999999;24.1799999999998;25.0799999999999;25.3800000000001;26.04;26.46;28.3800000000001;28.8000000000002;29.6999999999998;30.3200000000002;32.0999999999999;46.3200000000002;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,4,Audiovisual,PI,4;8;16,16,6.63999999999987;8.63999999999987;8.94000000000006;9.30000000000018;10.0599999999999;10.3000000000002;10.96;11.3800000000001;11.6799999999998;12.54;13.3600000000001;13.6999999999998;14.0999999999999;14.8200000000002;16.52;16.8400000000001;40.6599999999999;40.98;43.3600000000001;43.9000000000001;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,5,Audiovisual,PI,4;8;16,16,25.46;26.2399999999998;27.4000000000001;27.6799999999998;27.7199999999998;28.04;28.6399999999999;29.48;30.1999999999998;30.5599999999999;30.8000000000002;31.2800000000002;32.4000000000001;33.1399999999999;34;34.98;35.4400000000001;35.8400000000001;37.2199999999998;37.7199999999998;38.02;38.7399999999998;39.6999999999998;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,6,Audiovisual,PI,4;8;16,16,22.4200000000001;22.9000000000001;23.5999999999999;23.7200000000003;24.48;25.6800000000003;25.8800000000001;26.2000000000003;26.6399999999999;27.02;27.4000000000001;27.6800000000003;28.3400000000001;28.5799999999999;29.04;29.54;29.6600000000003;29.7800000000002;30.0999999999999;30.4400000000001;31.0999999999999;31.9400000000001;32.4400000000001;32.9200000000001;33.1800000000003;33.9200000000001;34.8400000000001;35.2800000000002;35.9400000000001;36.3600000000001;39.04;60.3200000000002;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,7,Audiovisual,PI,4;8;16,16,24.0800000000004;27.3200000000002;27.5600000000004;28.3600000000001;29.46;29.7000000000003;30.0800000000004;31.3600000000001;31.98;32.8000000000002;33.6400000000003;34.6200000000003;35.1800000000003;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,8,Audiovisual,PI,4;8;16,16,5.96000000000004;6.88000000000011;8.48000000000047;9.5;9.80000000000018;10.8800000000001;11.2000000000007;11.5800000000008;11.9200000000001;12.3400000000001;13.2200000000003;14.3400000000001;14.6800000000003;15.0800000000008;15.3800000000001;16.9000000000005;17.2800000000007;17.8000000000002;18.3800000000001;18.8200000000006;19.5200000000004;20.1400000000003;21.0800000000008;43;59.04;59.8600000000006;60.8800000000001;61.5;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,9,Audiovisual,PI,4;8;16,16,10.6800000000003;12.9799999999996;14.04;14.96;15.1999999999998;15.5;16.2799999999997;16.7799999999997;16.9799999999996;17.0999999999995;17.3599999999997;18.0599999999995;18.5;19.6999999999998;20.1399999999994;20.7600000000002;21.0199999999995;21.2799999999997;21.7399999999998;22.3400000000001;23.8400000000001;24.3400000000001;25.3400000000001;25.6399999999994;26.1199999999999;26.6399999999994;27.5199999999995;31.8199999999997;52.8000000000002;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,10,Audiovisual,PI,4;8;16,16,6.19999999999982;8.88000000000011;9.90000000000055;10.2799999999997;11.2200000000003;11.6000000000004;12.2399999999998;12.6400000000003;13.1999999999998;13.5600000000004;14.46;15.3400000000001;16.0200000000004;17.3400000000001;17.6000000000004;18.1999999999998;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,11,Audiovisual,PI,4;8;16,16,2.05999999999949;2.38000000000011;2.61999999999989;2.80000000000018;4.14000000000033;6.80000000000018;7.35999999999967;20.8999999999996;21.3000000000002;21.8000000000002;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat,12407,1,1,12,Audiovisual,PI,4;8;16,16,27.6199999999999;28;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
