Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response
Human,29,1,2,9,Visual,TR,2.12;4.24,4.24,4.130367994
Human,29,1,2,10,Visual,TR,2.12;4.24,4.24,4.001679897
Human,29,1,2,11,Visual,TR,2.12;4.24,4.24,4.573112965
Human,29,1,2,12,Visual,TR,2.12;4.24,2.12,1.988452911
Human,29,1,2,13,Visual,TR,2.12;4.24,2.12,1.879720926
Human,29,1,2,14,Visual,TR,2.12;4.24,4.24,3.780693054
Human,29,1,2,15,Visual,TR,2.12;4.24,2.12,2.41813302
Human,29,1,2,16,Visual,TR,2.12;4.24,2.12,1.287610054
Human,29,1,2,17,Visual,TR,2.12;4.24,4.24,3.753984213
Human,29,1,2,18,Visual,TR,2.12;4.24,2.12,1.731864214
Human,29,1,2,19,Visual,TR,2.12;4.24,2.12,1.701501131
Human,29,1,2,20,Visual,TR,2.12;4.24,2.12,1.631494999
Human,29,1,2,21,Visual,TR,2.12;4.24,4.24,3.588391066
Human,29,1,2,22,Visual,TR,2.12;4.24,2.12,1.622728109
Human,29,1,2,23,Visual,TR,2.12;4.24,4.24,3.992135048
Human,29,1,2,24,Visual,TR,2.12;4.24,4.24,4.097172976
Human,29,1,2,25,Visual,TR,2.12;4.24,4.24,4.462109089
Human,29,1,3,1,Visual,TR,2.12;4.24,2.12,1.590431929
Human,29,1,3,2,Visual,TR,2.12;4.24,4.24,3.640465975
Human,29,1,3,3,Visual,TR,2.12;4.24,2.12,1.551473141
Human,29,1,3,4,Visual,TR,2.12;4.24,4.24,4.688502073
Human,29,1,3,5,Visual,TR,2.12;4.24,2.12,1.407480001
Human,29,1,3,6,Visual,TR,2.12;4.24,2.12,1.523238897
Human,29,1,3,7,Visual,TR,2.12;4.24,2.12,1.585743904
Human,29,1,3,8,Visual,TR,2.12;4.24,2.12,1.833739996
Human,29,1,3,9,Visual,TR,2.12;4.24,2.12,1.556065083
Human,29,1,3,10,Visual,TR,2.12;4.24,2.12,1.769851923
Human,29,1,3,11,Visual,TR,2.12;4.24,4.24,3.710845947
Human,29,1,3,12,Visual,TR,2.12;4.24,2.12,1.617902994
Human,29,1,3,13,Visual,TR,2.12;4.24,2.12,1.887968063
Human,29,1,3,14,Visual,TR,2.12;4.24,2.12,2.267063856
Human,29,1,3,15,Visual,TR,2.12;4.24,2.12,2.025198936
Human,29,1,3,16,Visual,TR,2.12;4.24,4.24,4.208645821
Human,29,1,3,17,Visual,TR,2.12;4.24,2.12,1.548428774
Human,29,1,3,18,Visual,TR,2.12;4.24,4.24,3.16078496
Human,29,1,3,19,Visual,TR,2.12;4.24,4.24,4.06181407
Human,29,1,3,20,Visual,TR,2.12;4.24,4.24,4.098446131
Human,29,1,3,21,Visual,TR,2.12;4.24,4.24,4.176123142
Human,29,1,3,22,Visual,TR,2.12;4.24,2.12,2.202973843
Human,29,1,3,23,Visual,TR,2.12;4.24,4.24,2.87084794
Human,29,1,3,24,Visual,TR,2.12;4.24,4.24,3.679558039
Human,29,1,3,25,Visual,TR,2.12;4.24,2.12,1.653928995
Human,29,1,4,1,Visual,TR,2.12;4.24,4.24,3.70430994
Human,29,1,4,2,Visual,TR,2.12;4.24,4.24,3.850874901
Human,29,1,4,3,Visual,TR,2.12;4.24,4.24,4.110053062
Human,29,1,4,4,Visual,TR,2.12;4.24,2.12,1.992002964
Human,29,1,4,5,Visual,TR,2.12;4.24,4.24,3.456467152
Human,29,1,4,6,Visual,TR,2.12;4.24,4.24,4.038899183
Human,29,1,4,7,Visual,TR,2.12;4.24,2.12,1.889341116
Human,29,1,4,8,Visual,TR,2.12;4.24,2.12,1.523448944
Human,29,1,4,9,Visual,TR,2.12;4.24,2.12,1.910557032
Human,29,1,4,10,Visual,TR,2.12;4.24,2.12,2.231624842
Human,29,1,4,11,Visual,TR,2.12;4.24,4.24,4.028824091
Human,29,1,4,12,Visual,TR,2.12;4.24,4.24,3.380479813
Human,29,1,4,13,Visual,TR,2.12;4.24,2.12,1.794285059
Human,29,1,4,14,Visual,TR,2.12;4.24,2.12,1.991264105
Human,29,1,4,15,Visual,TR,2.12;4.24,4.24,4.722350121
Human,29,1,4,16,Visual,TR,2.12;4.24,4.24,3.972769976
Human,29,1,4,17,Visual,TR,2.12;4.24,2.12,2.067233086
Human,29,1,4,18,Visual,TR,2.12;4.24,2.12,2.056964874
Human,29,1,4,19,Visual,TR,2.12;4.24,4.24,3.787854195
Human,29,1,4,20,Visual,TR,2.12;4.24,4.24,4.580049992
Human,29,1,4,21,Visual,TR,2.12;4.24,4.24,4.525364876
Human,29,1,4,22,Visual,TR,2.12;4.24,2.12,2.335884094
Human,29,1,4,23,Visual,TR,2.12;4.24,4.24,3.091815948
Human,29,1,4,24,Visual,TR,2.12;4.24,4.24,3.684267044
Human,29,1,4,25,Visual,TR,2.12;4.24,4.24,4.105087996
Human,30,1,1,1,Visual,TR,2.12;4.24,4.24,2.694467783
Human,30,1,1,2,Visual,TR,2.12;4.24,4.24,3.600806952
Human,30,1,1,3,Visual,TR,2.12;4.24,2.12,1.559887886
Human,30,1,1,4,Visual,TR,2.12;4.24,4.24,2.919373989
Human,30,1,1,5,Visual,TR,2.12;4.24,2.12,2.147734165
Human,30,1,1,6,Visual,TR,2.12;4.24,4.24,4.099642992
Human,30,1,1,7,Visual,TR,2.12;4.24,4.24,4.205626965
Human,30,1,1,8,Visual,TR,2.12;4.24,2.12,1.831849813
Human,30,1,1,9,Visual,TR,2.12;4.24,2.12,1.949335098
Human,30,1,1,10,Visual,TR,2.12;4.24,2.12,2.054692984
Human,30,1,1,11,Visual,TR,2.12;4.24,2.12,2.159507036
Human,30,1,1,12,Visual,TR,2.12;4.24,4.24,3.994387865
Human,30,1,1,13,Visual,TR,2.12;4.24,2.12,2.052930117
Human,30,1,1,14,Visual,TR,2.12;4.24,2.12,2.343187094
Human,30,1,1,15,Visual,TR,2.12;4.24,4.24,3.602653027
Human,30,1,1,16,Visual,TR,2.12;4.24,2.12,1.988274097
Human,30,1,1,17,Visual,TR,2.12;4.24,4.24,4.240987062
Human,30,1,1,18,Visual,TR,2.12;4.24,2.12,2.022262096
Human,30,1,1,19,Visual,TR,2.12;4.24,2.12,2.499864101
Human,30,1,1,20,Visual,TR,2.12;4.24,2.12,2.560020924
Human,30,1,1,21,Visual,TR,2.12;4.24,4.24,4.60041213
Human,30,1,1,22,Visual,TR,2.12;4.24,4.24,4.365631104
Human,30,1,1,23,Visual,TR,2.12;4.24,4.24,4.868063927
Human,30,1,1,24,Visual,TR,2.12;4.24,2.12,2.083859205
Human,30,1,1,25,Visual,TR,2.12;4.24,4.24,4.247030973
Human,30,1,2,1,Visual,TR,2.12;4.24,2.12,1.548979998
Human,30,1,2,2,Visual,TR,2.12;4.24,4.24,4.580900908
Human,30,1,2,3,Visual,TR,2.12;4.24,4.24,3.923810005
Human,30,1,2,4,Visual,TR,2.12;4.24,2.12,2.555829048
Human,30,1,2,5,Visual,TR,2.12;4.24,4.24,3.853105783
Human,30,1,2,6,Visual,TR,2.12;4.24,2.12,2.052253008
Human,30,1,2,7,Visual,TR,2.12;4.24,4.24,4.132761002
Human,30,1,2,8,Visual,TR,2.12;4.24,4.24,3.918555975
Human,30,1,2,9,Visual,TR,2.12;4.24,2.12,2.378090858
Human,30,1,2,10,Visual,TR,2.12;4.24,4.24,3.748186111
Human,30,1,2,11,Visual,TR,2.12;4.24,4.24,3.995707035
Human,30,1,2,12,Visual,TR,2.12;4.24,2.12,2.37509799
Human,30,1,2,13,Visual,TR,2.12;4.24,2.12,2.337153912
Human,30,1,2,14,Visual,TR,2.12;4.24,2.12,2.782124043
Human,30,1,2,15,Visual,TR,2.12;4.24,4.24,4.025305986
Human,30,1,2,16,Visual,TR,2.12;4.24,4.24,4.019004107
Human,30,1,2,17,Visual,TR,2.12;4.24,2.12,2.197094917
Human,30,1,2,18,Visual,TR,2.12;4.24,2.12,2.235713005
Human,30,1,2,19,Visual,TR,2.12;4.24,2.12,2.021743059
Human,30,1,2,20,Visual,TR,2.12;4.24,2.12,2.228702068
Human,30,1,2,21,Visual,TR,2.12;4.24,4.24,3.997606039
Human,30,1,2,22,Visual,TR,2.12;4.24,2.12,2.195527077
Human,30,1,2,23,Visual,TR,2.12;4.24,4.24,3.851192951
Human,30,1,2,24,Visual,TR,2.12;4.24,4.24,4.113513947
Human,30,1,2,25,Visual,TR,2.12;4.24,2.12,1.834129095
Human,30,1,3,1,Visual,TR,2.12;4.24,2.12,2.270215034
Human,30,1,3,2,Visual,TR,2.12;4.24,2.12,2.201370001
Human,30,1,3,3,Visual,TR,2.12;4.24,4.24,4.286732912
Human,30,1,3,4,Visual,TR,2.12;4.24,4.24,4.500075817
Human,30,1,3,5,Visual,TR,2.12;4.24,2.12,2.16633296
Human,30,1,3,6,Visual,TR,2.12;4.24,4.24,4.542385101
Human,30,1,3,7,Visual,TR,2.12;4.24,2.12,2.01234889
Human,30,1,3,8,Visual,TR,2.12;4.24,2.12,2.376966
Human,30,1,3,9,Visual,TR,2.12;4.24,2.12,2.601794958
Human,30,1,3,10,Visual,TR,2.12;4.24,2.12,2.775141954
Human,30,1,3,11,Visual,TR,2.12;4.24,2.12,2.638267994
Human,30,1,3,12,Visual,TR,2.12;4.24,4.24,3.924144983
Human,30,1,3,13,Visual,TR,2.12;4.24,4.24,3.703377962
Human,30,1,3,14,Visual,TR,2.12;4.24,4.24,4.548875093
Human,30,1,3,15,Visual,TR,2.12;4.24,2.12,2.349095106
Human,30,1,3,16,Visual,TR,2.12;4.24,4.24,4.352715015
Human,30,1,3,17,Visual,TR,2.12;4.24,2.12,2.268543005
Human,30,1,3,18,Visual,TR,2.12;4.24,2.12,2.35148406
Human,30,1,3,19,Visual,TR,2.12;4.24,4.24,4.687978983
Human,30,1,3,20,Visual,TR,2.12;4.24,4.24,4.062314034
Human,30,1,3,21,Visual,TR,2.12;4.24,4.24,5.065818071
Human,30,1,3,22,Visual,TR,2.12;4.24,2.12,2.672482014
Human,30,1,3,23,Visual,TR,2.12;4.24,4.24,4.689141035
Human,30,1,3,24,Visual,TR,2.12;4.24,2.12,2.197391987
Human,30,1,3,25,Visual,TR,2.12;4.24,4.24,4.184125185
Human,30,1,4,1,Visual,TR,2.12;4.24,4.24,4.219877005
Human,30,1,4,2,Visual,TR,2.12;4.24,4.24,3.856095076
Human,30,1,4,3,Visual,TR,2.12;4.24,4.24,4.61004591
Human,30,1,4,4,Visual,TR,2.12;4.24,4.24,4.922828913
Human,30,1,4,5,Visual,TR,2.12;4.24,4.24,4.293459892
Human,30,1,4,6,Visual,TR,2.12;4.24,2.12,2.558157921
Human,30,1,4,7,Visual,TR,2.12;4.24,2.12,1.917906046
Human,30,1,4,8,Visual,TR,2.12;4.24,2.12,2.344441891
Human,30,1,4,9,Visual,TR,2.12;4.24,2.12,2.709434986
Human,30,1,4,10,Visual,TR,2.12;4.24,4.24,0.579823017
Human,30,1,4,11,Visual,TR,2.12;4.24,4.24,0.752938986
Human,30,1,4,12,Visual,TR,2.12;4.24,4.24,3.926341772
Human,30,1,4,13,Visual,TR,2.12;4.24,4.24,5.067982912
Human,30,1,4,14,Visual,TR,2.12;4.24,2.12,2.385960102
Human,30,1,4,15,Visual,TR,2.12;4.24,2.12,2.119665861
Human,30,1,4,16,Visual,TR,2.12;4.24,2.12,1.940092087
Human,30,1,4,17,Visual,TR,2.12;4.24,2.12,2.266283035
Human,30,1,4,18,Visual,TR,2.12;4.24,4.24,4.856192112
Human,30,1,4,19,Visual,TR,2.12;4.24,4.24,4.142094135
Human,30,1,4,20,Visual,TR,2.12;4.24,4.24,3.735615015
Human,30,1,4,21,Visual,TR,2.12;4.24,4.24,3.932018042
Human,30,1,4,22,Visual,TR,2.12;4.24,2.12,0.073680162
Human,30,1,4,23,Visual,TR,2.12;4.24,2.12,0.847744942
Human,30,1,4,24,Visual,TR,2.12;4.24,2.12,2.337887049
Human,30,1,4,25,Visual,TR,2.12;4.24,4.24,1.511551142
Human,31,1,1,1,Visual,TR,2.12;4.24,4.24,3.886648893
Human,31,1,1,2,Visual,TR,2.12;4.24,4.24,3.975832939
Human,31,1,1,3,Visual,TR,2.12;4.24,2.12,1.958804846
Human,31,1,1,4,Visual,TR,2.12;4.24,2.12,1.546814919
Human,31,1,1,5,Visual,TR,2.12;4.24,2.12,2.40318799
Human,31,1,1,6,Visual,TR,2.12;4.24,2.12,2.37937808
Human,31,1,1,7,Visual,TR,2.12;4.24,2.12,0.257815123
Human,31,1,1,8,Visual,TR,2.12;4.24,2.12,1.587397099
Human,31,1,1,9,Visual,TR,2.12;4.24,4.24,2.597720146
Human,31,1,1,10,Visual,TR,2.12;4.24,2.12,1.950545073
Human,31,1,1,11,Visual,TR,2.12;4.24,4.24,6.326963902
Human,31,1,1,12,Visual,TR,2.12;4.24,2.12,1.518784046
Human,31,1,1,13,Visual,TR,2.12;4.24,4.24,3.312839031
Human,31,1,1,14,Visual,TR,2.12;4.24,4.24,4.390017033
Human,31,1,1,15,Visual,TR,2.12;4.24,4.24,4.13350296
Human,31,1,1,16,Visual,TR,2.12;4.24,2.12,2.021923065
Human,31,1,1,17,Visual,TR,2.12;4.24,4.24,4.030236006
Human,31,1,1,18,Visual,TR,2.12;4.24,2.12,1.957436085
Human,31,1,1,19,Visual,TR,2.12;4.24,4.24,4.073596001
Human,31,1,1,20,Visual,TR,2.12;4.24,2.12,2.19653511
Human,31,1,1,21,Visual,TR,2.12;4.24,4.24,3.919109106
Human,31,1,1,22,Visual,TR,2.12;4.24,2.12,2.268018007
Human,31,1,1,23,Visual,TR,2.12;4.24,4.24,4.129590034
Human,31,1,1,24,Visual,TR,2.12;4.24,2.12,2.05011797
Human,31,1,1,25,Visual,TR,2.12;4.24,2.12,2.087095022
Human,31,1,2,1,Visual,TR,2.12;4.24,4.24,3.854964018
Human,31,1,2,2,Visual,TR,2.12;4.24,2.12,1.952758074
Human,31,1,2,3,Visual,TR,2.12;4.24,2.12,2.598890066
Human,31,1,2,4,Visual,TR,2.12;4.24,2.12,2.279631853
Human,31,1,2,5,Visual,TR,2.12;4.24,4.24,4.535799026
Human,31,1,2,6,Visual,TR,2.12;4.24,4.24,3.862466097
Human,31,1,2,7,Visual,TR,2.12;4.24,4.24,4.179073095
Human,31,1,2,8,Visual,TR,2.12;4.24,4.24,3.812216997
Human,31,1,2,9,Visual,TR,2.12;4.24,2.12,2.24405098
Human,31,1,2,10,Visual,TR,2.12;4.24,2.12,2.125896931
Human,31,1,2,11,Visual,TR,2.12;4.24,4.24,3.607913971
Human,31,1,2,12,Visual,TR,2.12;4.24,2.12,2.175644875
Human,31,1,2,13,Visual,TR,2.12;4.24,4.24,4.238267183
Human,31,1,2,14,Visual,TR,2.12;4.24,4.24,3.962687969
Human,31,1,2,15,Visual,TR,2.12;4.24,2.12,1.161971807
Human,31,1,2,16,Visual,TR,2.12;4.24,2.12,1.590877056
Human,31,1,2,17,Visual,TR,2.12;4.24,2.12,1.66385293
Human,31,1,2,18,Visual,TR,2.12;4.24,2.12,2.193446159
Human,31,1,2,19,Visual,TR,2.12;4.24,4.24,3.823545933
Human,31,1,2,20,Visual,TR,2.12;4.24,4.24,4.000844955
Human,31,1,2,21,Visual,TR,2.12;4.24,2.12,2.175429106
Human,31,1,2,22,Visual,TR,2.12;4.24,4.24,3.819660187
Human,31,1,2,23,Visual,TR,2.12;4.24,2.12,2.270833969
Human,31,1,2,24,Visual,TR,2.12;4.24,2.12,2.238515854
Human,31,1,2,25,Visual,TR,2.12;4.24,2.12,1.30171299
Human,31,1,3,1,Visual,TR,2.12;4.24,2.12,1.372047901
Human,31,1,3,2,Visual,TR,2.12;4.24,4.24,3.030483961
Human,31,1,3,3,Visual,TR,2.12;4.24,4.24,3.638511896
Human,31,1,3,4,Visual,TR,2.12;4.24,2.12,1.768424988
Human,31,1,3,5,Visual,TR,2.12;4.24,2.12,1.836177826
Human,31,1,3,6,Visual,TR,2.12;4.24,4.24,3.242451906
Human,31,1,3,7,Visual,TR,2.12;4.24,4.24,3.900027037
Human,31,1,3,8,Visual,TR,2.12;4.24,4.24,3.600301981
Human,31,1,3,9,Visual,TR,2.12;4.24,2.12,1.443316936
Human,31,1,3,10,Visual,TR,2.12;4.24,4.24,3.917335987
Human,31,1,3,11,Visual,TR,2.12;4.24,4.24,2.781398058
Human,31,1,3,12,Visual,TR,2.12;4.24,2.12,1.545817852
Human,31,1,3,13,Visual,TR,2.12;4.24,4.24,3.855384827
Human,31,1,3,14,Visual,TR,2.12;4.24,4.24,3.649692059
Human,31,1,3,15,Visual,TR,2.12;4.24,4.24,3.318095922
Human,31,1,3,16,Visual,TR,2.12;4.24,2.12,1.344334841
Human,31,1,3,17,Visual,TR,2.12;4.24,4.24,3.635154009
Human,31,1,3,18,Visual,TR,2.12;4.24,4.24,4.352683067
Human,31,1,3,19,Visual,TR,2.12;4.24,4.24,4.069338083
Human,31,1,3,20,Visual,TR,2.12;4.24,2.12,1.947883129
Human,31,1,3,21,Visual,TR,2.12;4.24,4.24,4.254962921
Human,31,1,3,22,Visual,TR,2.12;4.24,4.24,3.590166807
Human,31,1,3,23,Visual,TR,2.12;4.24,4.24,3.884793997
Human,31,1,3,24,Visual,TR,2.12;4.24,2.12,2.314326048
Human,31,1,3,25,Visual,TR,2.12;4.24,4.24,4.99968791
Human,31,1,4,1,Visual,TR,2.12;4.24,2.12,1.660531044
Human,31,1,4,2,Visual,TR,2.12;4.24,4.24,3.648226976
Human,31,1,4,3,Visual,TR,2.12;4.24,4.24,4.47012496
Human,31,1,4,4,Visual,TR,2.12;4.24,4.24,4.68089509
Human,31,1,4,5,Visual,TR,2.12;4.24,4.24,3.966731071
Human,31,1,4,6,Visual,TR,2.12;4.24,2.12,2.021070957
Human,31,1,4,7,Visual,TR,2.12;4.24,2.12,2.243244886
Human,31,1,4,8,Visual,TR,2.12;4.24,4.24,4.10194397
Human,31,1,4,9,Visual,TR,2.12;4.24,2.12,2.244708061
Human,31,1,4,10,Visual,TR,2.12;4.24,2.12,2.561620951
Human,31,1,4,11,Visual,TR,2.12;4.24,2.12,1.921036959
Human,31,1,4,12,Visual,TR,2.12;4.24,2.12,1.475775957
Human,31,1,4,13,Visual,TR,2.12;4.24,4.24,3.9289639
Human,31,1,4,14,Visual,TR,2.12;4.24,2.12,2.048321009
Human,31,1,4,15,Visual,TR,2.12;4.24,2.12,2.204717159
Human,31,1,4,16,Visual,TR,2.12;4.24,4.24,3.166979074
Human,31,1,4,17,Visual,TR,2.12;4.24,4.24,3.703047037
Human,31,1,4,18,Visual,TR,2.12;4.24,2.12,1.881116867
Human,31,1,4,19,Visual,TR,2.12;4.24,4.24,3.101449966
Human,31,1,4,20,Visual,TR,2.12;4.24,2.12,2.559067965
Human,31,1,4,21,Visual,TR,2.12;4.24,4.24,4.38297081
Human,31,1,4,22,Visual,TR,2.12;4.24,2.12,2.234113932
Human,31,1,4,23,Visual,TR,2.12;4.24,4.24,4.532460928
Human,31,1,4,24,Visual,TR,2.12;4.24,2.12,2.128875017
Human,31,1,4,25,Visual,TR,2.12;4.24,2.12,3.023612022
Human,32,1,1,1,Visual,TR,2.12;4.24,4.24,3.467597961
Human,32,1,1,2,Visual,TR,2.12;4.24,4.24,3.830214024
Human,32,1,1,3,Visual,TR,2.12;4.24,2.12,3.426150084
Human,32,1,1,4,Visual,TR,2.12;4.24,4.24,4.110594034
Human,32,1,1,5,Visual,TR,2.12;4.24,2.12,2.204875946
Human,32,1,1,6,Visual,TR,2.12;4.24,2.12,2.485405922
Human,32,1,1,7,Visual,TR,2.12;4.24,4.24,4.473309994
Human,32,1,1,8,Visual,TR,2.12;4.24,2.12,2.448472023
Human,32,1,1,9,Visual,TR,2.12;4.24,4.24,4.362154007
Human,32,1,1,10,Visual,TR,2.12;4.24,4.24,3.990892172
Human,32,1,1,11,Visual,TR,2.12;4.24,4.24,4.60421586
Human,32,1,1,12,Visual,TR,2.12;4.24,2.12,2.333053112
Human,32,1,1,13,Visual,TR,2.12;4.24,4.24,4.826689959
Human,32,1,1,14,Visual,TR,2.12;4.24,2.12,2.705806971
Human,32,1,1,15,Visual,TR,2.12;4.24,2.12,2.880023956
Human,32,1,1,16,Visual,TR,2.12;4.24,2.12,2.49314785
Human,32,1,1,17,Visual,TR,2.12;4.24,2.12,2.298857927
Human,32,1,1,18,Visual,TR,2.12;4.24,2.12,2.519425154
Human,32,1,1,19,Visual,TR,2.12;4.24,2.12,2.595398903
Human,32,1,1,20,Visual,TR,2.12;4.24,4.24,4.850399017
Human,32,1,1,21,Visual,TR,2.12;4.24,2.12,2.588619947
Human,32,1,1,22,Visual,TR,2.12;4.24,4.24,4.964547873
Human,32,1,1,23,Visual,TR,2.12;4.24,2.12,3.029211044
Human,32,1,1,24,Visual,TR,2.12;4.24,4.24,4.748037815
Human,32,1,1,25,Visual,TR,2.12;4.24,2.12,2.0508039
Human,32,1,2,1,Visual,TR,2.12;4.24,2.12,2.873582125
Human,32,1,2,2,Visual,TR,2.12;4.24,2.12,3.12512207
Human,32,1,2,3,Visual,TR,2.12;4.24,2.12,2.486572027
Human,32,1,2,4,Visual,TR,2.12;4.24,4.24,4.380670071
Human,32,1,2,5,Visual,TR,2.12;4.24,4.24,4.531638145
Human,32,1,2,6,Visual,TR,2.12;4.24,4.24,5.036082029
Human,32,1,2,7,Visual,TR,2.12;4.24,4.24,4.390748978
Human,32,1,2,8,Visual,TR,2.12;4.24,4.24,4.60168314
Human,32,1,2,9,Visual,TR,2.12;4.24,4.24,4.493180037
Human,32,1,2,10,Visual,TR,2.12;4.24,2.12,2.729336977
Human,32,1,2,11,Visual,TR,2.12;4.24,2.12,2.276988029
Human,32,1,2,12,Visual,TR,2.12;4.24,2.12,2.957027912
Human,32,1,2,13,Visual,TR,2.12;4.24,2.12,3.093098879
Human,32,1,2,14,Visual,TR,2.12;4.24,2.12,2.736250877
Human,32,1,2,15,Visual,TR,2.12;4.24,4.24,5.185656071
Human,32,1,2,16,Visual,TR,2.12;4.24,4.24,5.249449015
Human,32,1,2,17,Visual,TR,2.12;4.24,4.24,4.793248177
Human,32,1,2,18,Visual,TR,2.12;4.24,2.12,3.378031015
Human,32,1,2,19,Visual,TR,2.12;4.24,2.12,2.84337616
Human,32,1,2,20,Visual,TR,2.12;4.24,2.12,3.164752007
Human,32,1,2,21,Visual,TR,2.12;4.24,2.12,3.065752983
Human,32,1,2,22,Visual,TR,2.12;4.24,4.24,4.758147955
Human,32,1,2,23,Visual,TR,2.12;4.24,4.24,4.606738091
Human,32,1,2,24,Visual,TR,2.12;4.24,4.24,4.753741026
Human,32,1,2,25,Visual,TR,2.12;4.24,2.12,3.371543884
Human,32,1,3,1,Visual,TR,2.12;4.24,2.12,2.806905985
Human,32,1,3,2,Visual,TR,2.12;4.24,4.24,4.533430099
Human,32,1,3,3,Visual,TR,2.12;4.24,4.24,4.612730026
Human,32,1,3,4,Visual,TR,2.12;4.24,4.24,4.46602416
Human,32,1,3,5,Visual,TR,2.12;4.24,2.12,2.775662899
Human,32,1,3,6,Visual,TR,2.12;4.24,4.24,6.185101986
Human,32,1,3,7,Visual,TR,2.12;4.24,4.24,4.294141054
Human,32,1,3,8,Visual,TR,2.12;4.24,2.12,2.7371099
Human,32,1,3,9,Visual,TR,2.12;4.24,2.12,2.887237072
Human,32,1,3,10,Visual,TR,2.12;4.24,2.12,3.178026915
Human,32,1,3,11,Visual,TR,2.12;4.24,4.24,4.963313103
Human,32,1,3,12,Visual,TR,2.12;4.24,4.24,4.616191864
Human,32,1,3,13,Visual,TR,2.12;4.24,4.24,4.858018875
Human,32,1,3,14,Visual,TR,2.12;4.24,2.12,3.418467999
Human,32,1,3,15,Visual,TR,2.12;4.24,2.12,3.490869045
Human,32,1,3,16,Visual,TR,2.12;4.24,4.24,4.097043037
Human,32,1,3,17,Visual,TR,2.12;4.24,2.12,2.853642941
Human,32,1,3,18,Visual,TR,2.12;4.24,4.24,5.547458172
Human,32,1,3,19,Visual,TR,2.12;4.24,2.12,2.670162916
Human,32,1,3,20,Visual,TR,2.12;4.24,2.12,3.161597013
Human,32,1,3,21,Visual,TR,2.12;4.24,4.24,4.863337994
Human,32,1,3,22,Visual,TR,2.12;4.24,2.12,3.23653698
Human,32,1,3,23,Visual,TR,2.12;4.24,2.12,2.804307938
Human,32,1,3,24,Visual,TR,2.12;4.24,4.24,5.148299932
Human,32,1,3,25,Visual,TR,2.12;4.24,4.24,5.009685993
Human,32,1,4,1,Visual,TR,2.12;4.24,2.12,2.312498093
Human,32,1,4,2,Visual,TR,2.12;4.24,2.12,2.418560982
Human,32,1,4,3,Visual,TR,2.12;4.24,4.24,4.566292048
Human,32,1,4,4,Visual,TR,2.12;4.24,2.12,2.520785093
Human,32,1,4,5,Visual,TR,2.12;4.24,2.12,2.460456133
Human,32,1,4,6,Visual,TR,2.12;4.24,2.12,2.951997042
Human,32,1,4,7,Visual,TR,2.12;4.24,4.24,4.073777199
Human,32,1,4,8,Visual,TR,2.12;4.24,4.24,4.103843927
Human,32,1,4,9,Visual,TR,2.12;4.24,4.24,4.635687113
Human,32,1,4,10,Visual,TR,2.12;4.24,2.12,2.530794859
Human,32,1,4,11,Visual,TR,2.12;4.24,4.24,4.361462116
Human,32,1,4,12,Visual,TR,2.12;4.24,4.24,5.077198029
Human,32,1,4,13,Visual,TR,2.12;4.24,2.12,2.084070921
Human,32,1,4,14,Visual,TR,2.12;4.24,4.24,4.182214022
Human,32,1,4,15,Visual,TR,2.12;4.24,2.12,2.297941923
Human,32,1,4,16,Visual,TR,2.12;4.24,2.12,2.602477074
Human,32,1,4,17,Visual,TR,2.12;4.24,2.12,3.415764093
Human,32,1,4,18,Visual,TR,2.12;4.24,4.24,4.10761714
Human,32,1,4,19,Visual,TR,2.12;4.24,4.24,4.600468159
Human,32,1,4,20,Visual,TR,2.12;4.24,2.12,2.447218895
Human,32,1,4,21,Visual,TR,2.12;4.24,4.24,4.63863492
Human,32,1,4,22,Visual,TR,2.12;4.24,4.24,4.288781881
Human,32,1,4,23,Visual,TR,2.12;4.24,4.24,5.119001865
Human,32,1,4,24,Visual,TR,2.12;4.24,4.24,4.751976013
Human,32,1,4,25,Visual,TR,2.12;4.24,4.24,4.6127491
