Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Test_Duration,Response,Reference_Intervals,Response_Time,Condition,Sex,Age,anger,distress,fearfulness,sociability,activity,STAI
human,42,1,1,4,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.403,threat,female,22,7,7,5,10,6,33
human,42,1,1,5,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.4,threat,female,22,7,7,5,10,6,33
human,42,1,1,6,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.436,threat,female,22,7,7,5,10,6,33
human,42,1,1,7,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,14.476,neutral,female,22,7,7,5,10,6,33
human,42,1,1,8,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.586,neutral,female,22,7,7,5,10,6,33
human,42,1,1,9,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.741,neutral,female,22,7,7,5,10,6,33
human,42,1,1,10,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.509,neutral,female,22,7,7,5,10,6,33
human,42,1,1,11,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.512,neutral,female,22,7,7,5,10,6,33
human,42,1,1,12,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.503,neutral,female,22,7,7,5,10,6,33
human,42,1,1,13,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.519,neutral,female,22,7,7,5,10,6,33
human,42,1,1,14,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.477,threat,female,22,7,7,5,10,6,33
human,42,1,1,15,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.672,threat,female,22,7,7,5,10,6,33
human,42,1,1,16,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.414,threat,female,22,7,7,5,10,6,33
human,42,1,1,17,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.668,threat,female,22,7,7,5,10,6,33
human,42,1,1,18,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.475,threat,female,22,7,7,5,10,6,33
human,42,1,1,19,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.42,threat,female,22,7,7,5,10,6,33
human,42,1,1,20,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.557,threat,female,22,7,7,5,10,6,33
human,42,1,1,21,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.383,neutral,female,22,7,7,5,10,6,33
human,42,1,1,22,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.62,neutral,female,22,7,7,5,10,6,33
human,42,1,1,23,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.414,neutral,female,22,7,7,5,10,6,33
human,42,1,1,24,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.418,neutral,female,22,7,7,5,10,6,33
human,42,1,1,25,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.542,neutral,female,22,7,7,5,10,6,33
human,42,1,1,26,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.346,neutral,female,22,7,7,5,10,6,33
human,42,1,1,27,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.456,neutral,female,22,7,7,5,10,6,33
human,42,1,1,28,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.649,threat,female,22,7,7,5,10,6,33
human,42,1,1,29,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.547,threat,female,22,7,7,5,10,6,33
human,42,1,1,30,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.549,threat,female,22,7,7,5,10,6,33
human,42,1,1,31,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.541,threat,female,22,7,7,5,10,6,33
human,42,1,1,32,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.61,threat,female,22,7,7,5,10,6,33
human,42,1,1,33,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,1.164,threat,female,22,7,7,5,10,6,33
human,42,1,1,34,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.537,threat,female,22,7,7,5,10,6,33
human,42,1,1,35,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.952,neutral,female,22,7,7,5,10,6,33
human,42,1,1,36,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.661,neutral,female,22,7,7,5,10,6,33
human,42,1,1,37,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.425,neutral,female,22,7,7,5,10,6,33
human,42,1,1,38,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.398,neutral,female,22,7,7,5,10,6,33
human,42,1,1,39,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.581,neutral,female,22,7,7,5,10,6,33
