Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Congruency,Practice
Human,14,1,11,1,Visual,TR,2.4,2.4,2.181,1,Testing
Human,14,1,11,2,Visual,TR,2.4,2.4,2.333,0,Testing
Human,14,1,11,3,Visual,TR,2.4,2.4,2.646,0,Testing
Human,14,1,11,4,Visual,TR,0.8,0.8,1.5,0,Testing
Human,14,1,11,5,Visual,TR,2.4,2.4,2.62,1,Testing
Human,14,1,11,6,Visual,TR,0.8,0.8,1.244,1,Testing
Human,14,1,11,7,Visual,TR,2.4,2.4,2.154,1,Testing
Human,14,1,11,8,Visual,TR,2.4,2.4,2.431,0,Testing
Human,14,1,11,9,Visual,TR,0.8,0.8,1.602,1,Testing
Human,14,1,11,10,Visual,TR,2.4,2.4,2.334,0,Testing
Human,14,1,11,11,Visual,TR,2.4,2.4,1.719,1,Testing
Human,14,1,11,12,Visual,TR,0.8,0.8,1.475,1,Testing
Human,14,1,11,13,Visual,TR,0.8,0.8,1.325,0,Testing
Human,14,1,11,14,Visual,TR,0.8,0.8,1.286,1,Testing
Human,14,1,11,15,Visual,TR,0.8,0.8,1.204,0,Testing
Human,14,1,11,16,Visual,TR,2.4,2.4,1.896,1,Testing
Human,14,1,11,17,Visual,TR,0.8,0.8,1.218,1,Testing
Human,14,1,11,18,Visual,TR,2.4,2.4,2.148,0,Testing
Human,14,1,11,19,Visual,TR,0.8,0.8,0.86,1,Testing
Human,14,1,11,20,Visual,TR,2.4,2.4,1.638,0,Testing
Human,14,1,11,21,Visual,TR,0.8,0.8,0.979,1,Testing
Human,14,1,11,22,Visual,TR,0.8,0.8,0.773,0,Testing
Human,14,1,11,23,Visual,TR,2.4,2.4,1.629,1,Testing
Human,14,1,11,24,Visual,TR,2.4,2.4,1.35,0,Testing
Human,14,1,11,25,Visual,TR,0.8,0.8,0.858,0,Testing
Human,14,1,11,26,Visual,TR,2.4,2.4,2.019,1,Testing
Human,14,1,11,27,Visual,TR,0.8,0.8,0.762,0,Testing
Human,14,1,11,28,Visual,TR,0.8,0.8,0.938,1,Testing
Human,14,1,11,29,Visual,TR,2.4,2.4,2.323,1,Testing
Human,14,1,11,30,Visual,TR,0.8,0.8,0.922,0,Testing
Human,14,1,11,31,Visual,TR,2.4,2.4,2.349,0,Testing
Human,14,1,11,32,Visual,TR,0.8,0.8,2.049,0,Testing
Human,15,1,1,1,Visual,TR,2.4,2.4,2.12,0,Training
Human,15,1,1,2,Visual,TR,0.8,0.8,0.805,0,Training
Human,15,1,1,3,Visual,TR,2.4,2.4,1.404,1,Training
Human,15,1,1,4,Visual,TR,0.8,0.8,0.794,1,Training
Human,15,1,1,5,Visual,TR,2.4,2.4,2.237,0,Training
Human,15,1,1,6,Visual,TR,2.4,2.4,1.761,1,Training
Human,15,1,1,7,Visual,TR,0.8,0.8,0.726,1,Training
Human,15,1,1,8,Visual,TR,0.8,0.8,0.869,0,Training
Human,15,1,2,1,Visual,TR,2.4,2.4,1.768,0,Testing
Human,15,1,2,2,Visual,TR,0.8,0.8,0.565,1,Testing
Human,15,1,2,3,Visual,TR,2.4,2.4,1.546,0,Testing
Human,15,1,2,4,Visual,TR,0.8,0.8,0.83,1,Testing
Human,15,1,2,5,Visual,TR,0.8,0.8,0.825,0,Testing
Human,15,1,2,6,Visual,TR,2.4,2.4,1.82,1,Testing
Human,15,1,2,7,Visual,TR,2.4,2.4,1.635,0,Testing
Human,15,1,2,8,Visual,TR,0.8,0.8,0.793,0,Testing
Human,15,1,2,9,Visual,TR,2.4,2.4,1.891,0,Testing
Human,15,1,2,10,Visual,TR,0.8,0.8,0.851,0,Testing
Human,15,1,2,11,Visual,TR,0.8,0.8,1.011,1,Testing
Human,15,1,2,12,Visual,TR,2.4,2.4,7.09,1,Testing
Human,15,1,2,13,Visual,TR,2.4,2.4,1.696,0,Testing
Human,15,1,2,14,Visual,TR,2.4,2.4,1.446,1,Testing
Human,15,1,2,15,Visual,TR,2.4,2.4,2.013,0,Testing
Human,15,1,2,16,Visual,TR,0.8,0.8,0.915,0,Testing
Human,15,1,2,17,Visual,TR,0.8,0.8,0.824,1,Testing
Human,15,1,2,18,Visual,TR,0.8,0.8,0.891,1,Testing
Human,15,1,2,19,Visual,TR,0.8,0.8,0.986,1,Testing
Human,15,1,2,20,Visual,TR,0.8,0.8,1.084,1,Testing
Human,15,1,2,21,Visual,TR,0.8,0.8,1.244,0,Testing
Human,15,1,2,22,Visual,TR,0.8,0.8,1.394,0,Testing
Human,15,1,2,23,Visual,TR,2.4,2.4,1.79,1,Testing
Human,15,1,2,24,Visual,TR,2.4,2.4,1.904,0,Testing
Human,15,1,2,25,Visual,TR,0.8,0.8,0.659,0,Testing
Human,15,1,2,26,Visual,TR,0.8,0.8,1.003,0,Testing
Human,15,1,2,27,Visual,TR,2.4,2.4,1.69,0,Testing
Human,15,1,2,28,Visual,TR,2.4,2.4,1.53,1,Testing
Human,15,1,2,29,Visual,TR,2.4,2.4,2.161,1,Testing
Human,15,1,2,30,Visual,TR,2.4,2.4,2.156,1,Testing
Human,15,1,2,31,Visual,TR,2.4,2.4,2.113,1,Testing
Human,15,1,2,32,Visual,TR,0.8,0.8,1.206,1,Testing
Human,15,1,3,1,Visual,TR,0.8,0.8,1.11,1,Testing
Human,15,1,3,2,Visual,TR,2.4,2.4,1.803,0,Testing
Human,15,1,3,3,Visual,TR,0.8,0.8,0.816,0,Testing
Human,15,1,3,4,Visual,TR,2.4,2.4,1.607,1,Testing
Human,15,1,3,5,Visual,TR,2.4,2.4,1.741,0,Testing
Human,15,1,3,6,Visual,TR,0.8,0.8,0.757,0,Testing
Human,15,1,3,7,Visual,TR,0.8,0.8,0.547,0,Testing
Human,15,1,3,8,Visual,TR,2.4,2.4,1.822,0,Testing
Human,15,1,3,9,Visual,TR,2.4,2.4,1.871,0,Testing
Human,15,1,3,10,Visual,TR,0.8,0.8,1.267,1,Testing
Human,15,1,3,11,Visual,TR,0.8,0.8,0.893,1,Testing
Human,15,1,3,12,Visual,TR,0.8,0.8,0.956,0,Testing
Human,15,1,3,13,Visual,TR,2.4,2.4,2.175,1,Testing
Human,15,1,3,14,Visual,TR,0.8,0.8,1.27,1,Testing
Human,15,1,3,15,Visual,TR,0.8,0.8,0.954,0,Testing
Human,15,1,3,16,Visual,TR,2.4,2.4,2.206,1,Testing
Human,15,1,3,17,Visual,TR,2.4,2.4,2.083,1,Testing
Human,15,1,3,18,Visual,TR,0.8,0.8,1.074,1,Testing
Human,15,1,3,19,Visual,TR,0.8,0.8,1.062,1,Testing
Human,15,1,3,20,Visual,TR,2.4,2.4,2.198,1,Testing
Human,15,1,3,21,Visual,TR,2.4,2.4,2.052,1,Testing
Human,15,1,3,22,Visual,TR,0.8,0.8,0.907,1,Testing
Human,15,1,3,23,Visual,TR,0.8,0.8,1.045,0,Testing
Human,15,1,3,24,Visual,TR,2.4,2.4,1.835,0,Testing
Human,15,1,3,25,Visual,TR,0.8,0.8,0.614,1,Testing
Human,15,1,3,26,Visual,TR,2.4,2.4,1.718,0,Testing
Human,15,1,3,27,Visual,TR,2.4,2.4,1.483,0,Testing
Human,15,1,3,28,Visual,TR,0.8,0.8,0.49,0,Testing
Human,15,1,3,29,Visual,TR,2.4,2.4,1.37,1,Testing
Human,15,1,3,30,Visual,TR,2.4,2.4,1.585,0,Testing
Human,15,1,3,31,Visual,TR,2.4,2.4,1.811,1,Testing
Human,15,1,3,32,Visual,TR,0.8,0.8,0.857,0,Testing
Human,15,1,4,1,Visual,TR,0.8,0.8,0.84,0,Testing
Human,15,1,4,2,Visual,TR,2.4,2.4,1.646,0,Testing
Human,15,1,4,3,Visual,TR,2.4,2.4,1.925,0,Testing
Human,15,1,4,4,Visual,TR,2.4,2.4,1.898,0,Testing
Human,15,1,4,5,Visual,TR,2.4,2.4,2.043,0,Testing
Human,15,1,4,6,Visual,TR,2.4,2.4,1.776,1,Testing
Human,15,1,4,7,Visual,TR,2.4,2.4,1.981,1,Testing
Human,15,1,4,8,Visual,TR,2.4,2.4,1.847,1,Testing
Human,15,1,4,9,Visual,TR,2.4,2.4,1.763,1,Testing
Human,15,1,4,10,Visual,TR,2.4,2.4,2.089,1,Testing
Human,15,1,4,11,Visual,TR,0.8,0.8,0.969,1,Testing
Human,15,1,4,12,Visual,TR,2.4,2.4,2.157,0,Testing
Human,15,1,4,13,Visual,TR,0.8,0.8,0.491,0,Testing
Human,15,1,4,14,Visual,TR,0.8,0.8,0.908,0,Testing
Human,15,1,4,15,Visual,TR,0.8,0.8,1.157,0,Testing
Human,15,1,4,16,Visual,TR,0.8,0.8,0.986,1,Testing
Human,15,1,4,17,Visual,TR,0.8,0.8,0.877,0,Testing
Human,15,1,4,18,Visual,TR,2.4,2.4,1.65,1,Testing
Human,15,1,4,19,Visual,TR,0.8,0.8,1.249,0,Testing
Human,15,1,4,20,Visual,TR,0.8,0.8,1.319,1,Testing
Human,15,1,4,21,Visual,TR,0.8,0.8,1.189,0,Testing
Human,15,1,4,22,Visual,TR,0.8,0.8,1.048,1,Testing
Human,15,1,4,23,Visual,TR,0.8,0.8,1.184,1,Testing
Human,15,1,4,24,Visual,TR,2.4,2.4,1.586,1,Testing
Human,15,1,4,25,Visual,TR,2.4,2.4,2.051,0,Testing
Human,15,1,4,26,Visual,TR,0.8,0.8,0.763,1,Testing
Human,15,1,4,27,Visual,TR,2.4,2.4,1.552,0,Testing
Human,15,1,4,28,Visual,TR,0.8,0.8,0.925,1,Testing
Human,15,1,4,29,Visual,TR,0.8,0.8,1.372,1,Testing
Human,15,1,4,30,Visual,TR,2.4,2.4,1.977,1,Testing
Human,15,1,4,31,Visual,TR,0.8,0.8,1.234,0,Testing
Human,15,1,4,32,Visual,TR,2.4,2.4,1.582,0,Testing
Human,15,1,5,1,Visual,TR,2.4,2.4,1.618,1,Testing
Human,15,1,5,2,Visual,TR,0.8,0.8,0.586,0,Testing
Human,15,1,5,3,Visual,TR,2.4,2.4,1.572,0,Testing
Human,15,1,5,4,Visual,TR,2.4,2.4,1.859,0,Testing
Human,15,1,5,5,Visual,TR,2.4,2.4,1.869,1,Testing
Human,15,1,5,6,Visual,TR,0.8,0.8,0.833,1,Testing
Human,15,1,5,7,Visual,TR,2.4,2.4,1.851,0,Testing
Human,15,1,5,8,Visual,TR,0.8,0.8,1.131,1,Testing
Human,15,1,5,9,Visual,TR,0.8,0.8,1.036,0,Testing
Human,15,1,5,10,Visual,TR,0.8,0.8,0.846,0,Testing
Human,15,1,5,11,Visual,TR,0.8,0.8,0.815,0,Testing
Human,15,1,5,12,Visual,TR,2.4,2.4,2.172,1,Testing
Human,15,1,5,13,Visual,TR,2.4,2.4,1.724,0,Testing
Human,15,1,5,14,Visual,TR,2.4,2.4,2.649,1,Testing
Human,15,1,5,15,Visual,TR,2.4,2.4,2.512,1,Testing
Human,15,1,5,16,Visual,TR,2.4,2.4,2.259,0,Testing
Human,15,1,5,17,Visual,TR,2.4,2.4,2.405,0,Testing
Human,15,1,5,18,Visual,TR,0.8,0.8,1.203,1,Testing
Human,15,1,5,19,Visual,TR,0.8,0.8,0.281,0,Testing
Human,15,1,5,20,Visual,TR,0.8,0.8,1.062,1,Testing
Human,15,1,5,21,Visual,TR,0.8,0.8,1.184,1,Testing
Human,15,1,5,22,Visual,TR,0.8,0.8,0.706,1,Testing
Human,15,1,5,23,Visual,TR,0.8,0.8,1.157,0,Testing
Human,15,1,5,24,Visual,TR,2.4,2.4,1.745,1,Testing
Human,15,1,5,25,Visual,TR,2.4,2.4,1.451,1,Testing
Human,15,1,5,26,Visual,TR,2.4,2.4,2.313,0,Testing
Human,15,1,5,27,Visual,TR,2.4,2.4,2.31,1,Testing
Human,15,1,5,28,Visual,TR,2.4,2.4,2.471,0,Testing
Human,15,1,5,29,Visual,TR,0.8,0.8,0.986,0,Testing
Human,15,1,5,30,Visual,TR,0.8,0.8,0.966,0,Testing
Human,15,1,5,31,Visual,TR,0.8,0.8,1.164,1,Testing
Human,15,1,5,32,Visual,TR,0.8,0.8,1.291,1,Testing
Human,15,1,6,1,Visual,TR,0.8,0.8,1.107,1,Testing
Human,15,1,6,2,Visual,TR,0.8,0.8,1.333,0,Testing
Human,15,1,6,3,Visual,TR,0.8,0.8,0.918,1,Testing
Human,15,1,6,4,Visual,TR,0.8,0.8,0.93,0,Testing
Human,15,1,6,5,Visual,TR,0.8,0.8,1.01,0,Testing
Human,15,1,6,6,Visual,TR,2.4,2.4,1.529,0,Testing
Human,15,1,6,7,Visual,TR,2.4,2.4,1.775,1,Testing
Human,15,1,6,8,Visual,TR,0.8,0.8,1.095,1,Testing
Human,15,1,6,9,Visual,TR,2.4,2.4,1.528,0,Testing
Human,15,1,6,10,Visual,TR,0.8,0.8,1.318,0,Testing
Human,15,1,6,11,Visual,TR,0.8,0.8,1.434,1,Testing
Human,15,1,6,12,Visual,TR,2.4,2.4,2.151,1,Testing
Human,15,1,6,13,Visual,TR,2.4,2.4,1.975,0,Testing
Human,15,1,6,14,Visual,TR,2.4,2.4,1.872,1,Testing
Human,15,1,6,15,Visual,TR,2.4,2.4,2.164,0,Testing
Human,15,1,6,16,Visual,TR,2.4,2.4,1.736,1,Testing
Human,15,1,6,17,Visual,TR,2.4,2.4,1.736,0,Testing
Human,15,1,6,18,Visual,TR,0.8,0.8,1.304,0,Testing
Human,15,1,6,19,Visual,TR,2.4,2.4,2.082,1,Testing
Human,15,1,6,20,Visual,TR,2.4,2.4,2.239,1,Testing
Human,15,1,6,21,Visual,TR,2.4,2.4,2.171,0,Testing
Human,15,1,6,22,Visual,TR,0.8,0.8,1.225,0,Testing
Human,15,1,6,23,Visual,TR,2.4,2.4,2.076,0,Testing
Human,15,1,6,24,Visual,TR,2.4,2.4,2.567,1,Testing
Human,15,1,6,25,Visual,TR,0.8,0.8,1.271,1,Testing
Human,15,1,6,26,Visual,TR,0.8,0.8,1.426,1,Testing
Human,15,1,6,27,Visual,TR,0.8,0.8,1.275,0,Testing
Human,15,1,6,28,Visual,TR,0.8,0.8,1.199,1,Testing
Human,15,1,6,29,Visual,TR,0.8,0.8,1.427,1,Testing
Human,15,1,6,30,Visual,TR,0.8,0.8,1.264,0,Testing
Human,15,1,6,31,Visual,TR,2.4,2.4,2.49,1,Testing
Human,15,1,6,32,Visual,TR,2.4,2.4,2.231,0,Testing
Human,15,1,7,1,Visual,TR,2.4,2.4,1.677,1,Testing
Human,15,1,7,2,Visual,TR,2.4,2.4,2.017,1,Testing
Human,15,1,7,3,Visual,TR,0.8,0.8,0.803,1,Testing
Human,15,1,7,4,Visual,TR,2.4,2.4,1.689,0,Testing
Human,15,1,7,5,Visual,TR,0.8,0.8,0.864,0,Testing
Human,15,1,7,6,Visual,TR,0.8,0.8,0.961,1,Testing
Human,15,1,7,7,Visual,TR,2.4,2.4,1.91,1,Testing
Human,15,1,7,8,Visual,TR,2.4,2.4,1.752,0,Testing
Human,15,1,7,9,Visual,TR,2.4,2.4,2.293,0,Testing
Human,15,1,7,10,Visual,TR,0.8,0.8,1.054,1,Testing
Human,15,1,7,11,Visual,TR,0.8,0.8,1.421,1,Testing
Human,15,1,7,12,Visual,TR,2.4,2.4,2.286,0,Testing
Human,15,1,7,13,Visual,TR,2.4,2.4,2.291,1,Testing
Human,15,1,7,14,Visual,TR,2.4,2.4,2.275,1,Testing
Human,15,1,7,15,Visual,TR,2.4,2.4,1.926,0,Testing
Human,15,1,7,16,Visual,TR,0.8,0.8,1.34,0,Testing
Human,15,1,7,17,Visual,TR,0.8,0.8,1.094,0,Testing
Human,15,1,7,18,Visual,TR,2.4,2.4,2.499,0,Testing
Human,15,1,7,19,Visual,TR,0.8,0.8,1.252,0,Testing
Human,15,1,7,20,Visual,TR,2.4,2.4,2.044,0,Testing
Human,15,1,7,21,Visual,TR,0.8,0.8,1.298,0,Testing
Human,15,1,7,22,Visual,TR,2.4,2.4,1.827,0,Testing
Human,15,1,7,23,Visual,TR,0.8,0.8,1.164,0,Testing
Human,15,1,7,24,Visual,TR,0.8,0.8,1.539,1,Testing
Human,15,1,7,25,Visual,TR,0.8,0.8,1.286,1,Testing
Human,15,1,7,26,Visual,TR,0.8,0.8,1.469,1,Testing
Human,15,1,7,27,Visual,TR,0.8,0.8,1.269,1,Testing
Human,15,1,7,28,Visual,TR,0.8,0.8,1.497,0,Testing
Human,15,1,7,29,Visual,TR,2.4,2.4,2.026,1,Testing
Human,15,1,7,30,Visual,TR,2.4,2.4,2.562,1,Testing
Human,15,1,7,31,Visual,TR,2.4,2.4,2.558,1,Testing
Human,15,1,7,32,Visual,TR,0.8,0.8,2.02,0,Testing
Human,15,1,8,1,Visual,TR,2.4,2.4,1.934,1,Testing
Human,15,1,8,2,Visual,TR,0.8,0.8,1.502,0,Testing
Human,15,1,8,3,Visual,TR,2.4,2.4,1.976,0,Testing
Human,15,1,8,4,Visual,TR,2.4,2.4,2.455,1,Testing
Human,15,1,8,5,Visual,TR,2.4,2.4,2.336,1,Testing
Human,15,1,8,6,Visual,TR,0.8,0.8,1.377,1,Testing
Human,15,1,8,7,Visual,TR,2.4,2.4,2.201,0,Testing
Human,15,1,8,8,Visual,TR,0.8,0.8,1.693,0,Testing
Human,15,1,8,9,Visual,TR,0.8,0.8,1.967,0,Testing
Human,15,1,8,10,Visual,TR,2.4,2.4,1.594,1,Testing
Human,15,1,8,11,Visual,TR,0.8,0.8,0.806,0,Testing
Human,15,1,8,12,Visual,TR,2.4,2.4,1.693,0,Testing
Human,15,1,8,13,Visual,TR,0.8,0.8,1.661,1,Testing
Human,15,1,8,14,Visual,TR,0.8,0.8,1.326,0,Testing
Human,15,1,8,15,Visual,TR,2.4,2.4,1.605,0,Testing
Human,15,1,8,16,Visual,TR,2.4,2.4,1.522,0,Testing
Human,15,1,8,17,Visual,TR,0.8,0.8,1.199,1,Testing
Human,15,1,8,18,Visual,TR,0.8,0.8,1.035,0,Testing
Human,15,1,8,19,Visual,TR,2.4,2.4,1.647,1,Testing
Human,15,1,8,20,Visual,TR,2.4,2.4,2.213,0,Testing
Human,15,1,8,21,Visual,TR,2.4,2.4,2.366,1,Testing
Human,15,1,8,22,Visual,TR,0.8,0.8,1.594,1,Testing
Human,15,1,8,23,Visual,TR,2.4,2.4,2.325,1,Testing
Human,15,1,8,24,Visual,TR,2.4,2.4,2.427,0,Testing
Human,15,1,8,25,Visual,TR,2.4,2.4,2.373,0,Testing
Human,15,1,8,26,Visual,TR,0.8,0.8,1.429,1,Testing
Human,15,1,8,27,Visual,TR,0.8,0.8,1.53,1,Testing
Human,15,1,8,28,Visual,TR,2.4,2.4,2.305,1,Testing
Human,15,1,8,29,Visual,TR,0.8,0.8,1.499,0,Testing
Human,15,1,8,30,Visual,TR,0.8,0.8,1.626,1,Testing
Human,15,1,8,31,Visual,TR,0.8,0.8,1.597,1,Testing
Human,15,1,8,32,Visual,TR,0.8,0.8,2.018,0,Testing
Human,15,1,9,1,Visual,TR,0.8,0.8,1.315,1,Testing
Human,15,1,9,2,Visual,TR,2.4,2.4,1.591,0,Testing
Human,15,1,9,3,Visual,TR,2.4,2.4,1.923,1,Testing
Human,15,1,9,4,Visual,TR,0.8,0.8,1.543,1,Testing
Human,15,1,9,5,Visual,TR,0.8,0.8,1.593,1,Testing
Human,15,1,9,6,Visual,TR,2.4,2.4,1.878,1,Testing
Human,15,1,9,7,Visual,TR,0.8,0.8,1.577,0,Testing
Human,15,1,9,8,Visual,TR,0.8,0.8,1.49,0,Testing
Human,15,1,9,9,Visual,TR,2.4,2.4,2.722,0,Testing
Human,15,1,9,10,Visual,TR,0.8,0.8,1.015,0,Testing
Human,15,1,9,11,Visual,TR,2.4,2.4,2.125,0,Testing
Human,15,1,9,12,Visual,TR,2.4,2.4,2.171,1,Testing
Human,15,1,9,13,Visual,TR,0.8,0.8,1.62,1,Testing
Human,15,1,9,14,Visual,TR,2.4,2.4,2.029,0,Testing
Human,15,1,9,15,Visual,TR,2.4,2.4,2.133,0,Testing
Human,15,1,9,16,Visual,TR,2.4,2.4,2.58,1,Testing
Human,15,1,9,17,Visual,TR,0.8,0.8,1.838,0,Testing
Human,15,1,9,18,Visual,TR,2.4,2.4,1.939,0,Testing
Human,15,1,9,19,Visual,TR,2.4,2.4,2.268,0,Testing
Human,15,1,9,20,Visual,TR,0.8,0.8,0.46,1,Testing
Human,15,1,9,21,Visual,TR,0.8,0.8,1.342,0,Testing
Human,15,1,9,22,Visual,TR,2.4,2.4,2.094,1,Testing
Human,15,1,9,23,Visual,TR,0.8,0.8,1.631,1,Testing
Human,15,1,9,24,Visual,TR,2.4,2.4,2.722,1,Testing
Human,15,1,9,25,Visual,TR,2.4,2.4,2.421,1,Testing
Human,15,1,9,26,Visual,TR,2.4,2.4,2.647,1,Testing
Human,15,1,9,27,Visual,TR,0.8,0.8,0.837,0,Testing
Human,15,1,9,28,Visual,TR,2.4,2.4,1.609,0,Testing
Human,15,1,9,29,Visual,TR,0.8,0.8,1.84,0,Testing
Human,15,1,9,30,Visual,TR,0.8,0.8,1.228,0,Testing
Human,15,1,9,31,Visual,TR,0.8,0.8,1.544,1,Testing
Human,15,1,9,32,Visual,TR,0.8,0.8,0.698,1,Testing
Human,15,1,10,1,Visual,TR,2.4,2.4,1.556,1,Testing
Human,15,1,10,2,Visual,TR,2.4,2.4,1.495,0,Testing
Human,15,1,10,3,Visual,TR,0.8,0.8,1.517,0,Testing
Human,15,1,10,4,Visual,TR,2.4,2.4,2.074,1,Testing
Human,15,1,10,5,Visual,TR,0.8,0.8,1.501,1,Testing
Human,15,1,10,6,Visual,TR,2.4,2.4,1.614,1,Testing
Human,15,1,10,7,Visual,TR,0.8,0.8,1.43,0,Testing
Human,15,1,10,8,Visual,TR,0.8,0.8,1.85,1,Testing
Human,15,1,10,9,Visual,TR,0.8,0.8,1.577,1,Testing
Human,15,1,10,10,Visual,TR,2.4,2.4,2.459,0,Testing
Human,15,1,10,11,Visual,TR,0.8,0.8,1.412,0,Testing
Human,15,1,10,12,Visual,TR,2.4,2.4,2.018,1,Testing
Human,15,1,10,13,Visual,TR,0.8,0.8,1.668,0,Testing
Human,15,1,10,14,Visual,TR,0.8,0.8,1.525,0,Testing
Human,15,1,10,15,Visual,TR,2.4,2.4,1.924,1,Testing
Human,15,1,10,16,Visual,TR,0.8,0.8,1.538,1,Testing
Human,15,1,10,17,Visual,TR,2.4,2.4,2.442,1,Testing
Human,15,1,10,18,Visual,TR,2.4,2.4,2.448,0,Testing
Human,15,1,10,19,Visual,TR,2.4,2.4,2.436,0,Testing
Human,15,1,10,20,Visual,TR,2.4,2.4,2.52,1,Testing
Human,15,1,10,21,Visual,TR,2.4,2.4,2.333,0,Testing
Human,15,1,10,22,Visual,TR,0.8,0.8,2.044,1,Testing
Human,15,1,10,23,Visual,TR,0.8,0.8,1.346,0,Testing
Human,15,1,10,24,Visual,TR,2.4,2.4,1.772,0,Testing
Human,15,1,10,25,Visual,TR,2.4,2.4,1.637,0,Testing
Human,15,1,10,26,Visual,TR,0.8,0.8,1.242,1,Testing
Human,15,1,10,27,Visual,TR,2.4,2.4,1.709,0,Testing
Human,15,1,10,28,Visual,TR,2.4,2.4,1.991,1,Testing
Human,15,1,10,29,Visual,TR,0.8,0.8,1.268,1,Testing
Human,15,1,10,30,Visual,TR,0.8,0.8,1.478,0,Testing
Human,15,1,10,31,Visual,TR,0.8,0.8,1.412,0,Testing
Human,15,1,10,32,Visual,TR,0.8,0.8,1.244,1,Testing
Human,15,1,11,1,Visual,TR,0.8,0.8,0.943,0,Testing
Human,15,1,11,2,Visual,TR,2.4,2.4,1.6,1,Testing
Human,15,1,11,3,Visual,TR,0.8,0.8,1.421,0,Testing
Human,15,1,11,4,Visual,TR,0.8,0.8,1.11,0,Testing
Human,15,1,11,5,Visual,TR,0.8,0.8,1.259,0,Testing
Human,15,1,11,6,Visual,TR,2.4,2.4,1.988,0,Testing
Human,15,1,11,7,Visual,TR,2.4,2.4,2.348,1,Testing
Human,15,1,11,8,Visual,TR,0.8,0.8,1.894,0,Testing
Human,15,1,11,9,Visual,TR,2.4,2.4,2.109,1,Testing
Human,15,1,11,10,Visual,TR,0.8,0.8,1.801,1,Testing
Human,15,1,11,11,Visual,TR,2.4,2.4,1.798,0,Testing
Human,15,1,11,12,Visual,TR,0.8,0.8,1.627,1,Testing
Human,15,1,11,13,Visual,TR,2.4,2.4,1.899,1,Testing
Human,15,1,11,14,Visual,TR,0.8,0.8,1.622,1,Testing
Human,15,1,11,15,Visual,TR,0.8,0.8,1.445,0,Testing
Human,15,1,11,16,Visual,TR,0.8,0.8,1.22,1,Testing
Human,15,1,11,17,Visual,TR,2.4,2.4,1.677,0,Testing
Human,15,1,11,18,Visual,TR,2.4,2.4,1.346,1,Testing
Human,15,1,11,19,Visual,TR,0.8,0.8,1.549,0,Testing
Human,15,1,11,20,Visual,TR,2.4,2.4,2.087,0,Testing
Human,15,1,11,21,Visual,TR,2.4,2.4,1.932,1,Testing
Human,15,1,11,22,Visual,TR,2.4,2.4,2.075,0,Testing
Human,15,1,11,23,Visual,TR,2.4,2.4,1.709,0,Testing
Human,15,1,11,24,Visual,TR,0.8,0.8,1.576,1,Testing
Human,15,1,11,25,Visual,TR,2.4,2.4,1.841,1,Testing
Human,15,1,11,26,Visual,TR,0.8,0.8,1.687,1,Testing
Human,15,1,11,27,Visual,TR,0.8,0.8,2.029,1,Testing
Human,15,1,11,28,Visual,TR,2.4,2.4,1.663,0,Testing
Human,15,1,11,29,Visual,TR,2.4,2.4,1.886,1,Testing
Human,15,1,11,30,Visual,TR,0.8,0.8,1.653,0,Testing
Human,15,1,11,31,Visual,TR,0.8,0.8,1.652,1,Testing
Human,15,1,11,32,Visual,TR,2.4,2.4,1.677,0,Testing
Human,16,1,1,1,Visual,TR,2.4,2.4,2.31,1,Training
Human,16,1,1,2,Visual,TR,2.4,2.4,1.681,1,Training
Human,16,1,1,3,Visual,TR,0.8,0.8,0.704,1,Training
Human,16,1,1,4,Visual,TR,0.8,0.8,1.01,0,Training
Human,16,1,1,5,Visual,TR,2.4,2.4,2.265,0,Training
Human,16,1,1,6,Visual,TR,0.8,0.8,0.924,0,Training
Human,16,1,1,7,Visual,TR,0.8,0.8,1.25,1,Training
Human,16,1,1,8,Visual,TR,2.4,2.4,2.01,0,Training
Human,16,1,2,1,Visual,TR,0.8,0.8,0.966,1,Testing
Human,16,1,2,2,Visual,TR,2.4,2.4,2.658,1,Testing
Human,16,1,2,3,Visual,TR,0.8,0.8,1.219,0,Testing
Human,16,1,2,4,Visual,TR,2.4,2.4,2.477,1,Testing
Human,16,1,2,5,Visual,TR,2.4,2.4,2.042,1,Testing
Human,16,1,2,6,Visual,TR,0.8,0.8,0.87,1,Testing
Human,16,1,2,7,Visual,TR,0.8,0.8,1.129,1,Testing
Human,16,1,2,8,Visual,TR,0.8,0.8,0.872,1,Testing
Human,16,1,2,9,Visual,TR,0.8,0.8,0.844,1,Testing
Human,16,1,2,10,Visual,TR,2.4,2.4,2.363,0,Testing
Human,16,1,2,11,Visual,TR,2.4,2.4,2.024,0,Testing
Human,16,1,2,12,Visual,TR,2.4,2.4,1.73,0,Testing
Human,16,1,2,13,Visual,TR,0.8,0.8,0.739,1,Testing
Human,16,1,2,14,Visual,TR,0.8,0.8,0.532,1,Testing
Human,16,1,2,15,Visual,TR,0.8,0.8,0.818,0,Testing
Human,16,1,2,16,Visual,TR,2.4,2.4,0,0,Testing
Human,16,1,2,17,Visual,TR,2.4,2.4,1.338,1,Testing
Human,16,1,2,18,Visual,TR,2.4,2.4,1.883,0,Testing
Human,16,1,2,19,Visual,TR,2.4,2.4,1.709,1,Testing
