Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Accuracy,Range,AgeGroup
Human,64,64,4,57,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,1.306181017,0,Short,6 years
Human,64,64,4,58,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.394612049,1,Short,6 years
Human,64,64,4,59,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.331192994,0,Short,6 years
Human,64,64,4,60,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.032935926,0,Short,6 years
Human,64,64,4,61,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.617554073,0,Short,6 years
Human,64,64,4,62,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.384688947,0,Short,6 years
Human,64,64,4,63,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.63126695,1,Short,6 years
Human,64,64,4,64,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.338870765,0,Short,6 years
Human,64,64,4,65,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.46387021,1,Short,6 years
Human,64,64,4,66,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,1.341627207,0,Short,6 years
Human,64,64,4,67,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,1.222778869,0,Short,6 years
Human,64,64,4,68,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.938231566,0,Short,6 years
Human,64,64,4,69,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.341963652,0,Short,6 years
Human,64,64,4,70,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,1.007125727,1,Short,6 years
Human,65,65,1,11,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.716133986,0,Long,6 years
Human,65,65,1,12,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.174342912,0,Long,6 years
Human,65,65,1,13,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.460193769,0,Long,6 years
Human,65,65,1,14,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.282972148,0,Long,6 years
Human,65,65,1,15,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.257217949,0,Long,6 years
Human,65,65,1,16,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.259213947,0,Long,6 years
Human,65,65,1,17,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.207823326,0,Long,6 years
Human,65,65,1,18,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.86516452,1,Long,6 years
Human,65,65,1,19,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.427814686,0,Long,6 years
Human,65,65,1,20,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.387443611,0,Long,6 years
Human,65,65,1,21,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.781018372,1,Long,6 years
Human,65,65,1,22,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.766687274,1,Long,6 years
Human,65,65,1,23,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.584956769,1,Long,6 years
Human,65,65,1,24,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.487799522,0,Long,6 years
Human,65,65,1,25,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.887464944,1,Long,6 years
Human,65,65,2,26,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.51756394,0,Long,6 years
Human,65,65,2,27,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.263764166,0,Long,6 years
Human,65,65,2,28,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.31038368,0,Long,6 years
Human,65,65,2,29,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.432387571,0,Long,6 years
Human,65,65,2,30,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.279240152,0,Long,6 years
Human,65,65,2,31,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.526740376,0,Long,6 years
Human,65,65,2,32,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.841758763,1,Long,6 years
Human,65,65,2,33,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.307987237,0,Long,6 years
Human,65,65,2,34,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.583596326,0,Long,6 years
Human,65,65,2,35,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.235350857,0,Long,6 years
Human,65,65,2,36,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.438448899,1,Long,6 years
Human,65,65,2,37,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.264733054,0,Long,6 years
Human,65,65,2,38,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.338819654,0,Long,6 years
Human,65,65,2,39,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.56913145,1,Long,6 years
Human,65,65,2,40,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.549855467,0,Long,6 years
Human,65,65,3,41,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.281093483,0,Long,6 years
Human,65,65,3,42,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.613504744,1,Long,6 years
Human,65,65,3,43,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.288244144,1,Long,6 years
Human,65,65,3,44,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.654561152,1,Long,6 years
Human,65,65,3,45,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.207749993,0,Long,6 years
Human,65,65,3,46,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.785340146,1,Long,6 years
Human,65,65,3,47,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.582557216,1,Long,6 years
Human,65,65,3,48,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.59842209,1,Long,6 years
Human,65,65,3,49,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.910186702,1,Long,6 years
Human,65,65,3,50,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,2.002917286,0,Long,6 years
Human,65,65,3,51,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.395197382,0,Long,6 years
Human,65,65,3,52,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.803001908,1,Long,6 years
Human,65,65,3,53,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.877803175,1,Long,6 years
Human,65,65,3,54,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.243316628,0,Long,6 years
Human,65,65,3,55,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.887391167,1,Long,6 years
Human,65,65,4,56,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.445608448,0,Long,6 years
Human,65,65,4,57,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.268357939,0,Long,6 years
Human,65,65,4,58,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.573528335,0,Long,6 years
Human,65,65,4,59,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.420781359,0,Long,6 years
Human,65,65,4,60,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.722562424,1,Long,6 years
Human,65,65,4,61,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.553624797,1,Long,6 years
Human,65,65,4,62,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.635114947,0,Long,6 years
Human,65,65,4,63,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.743749072,1,Long,6 years
Human,65,65,4,64,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.786937923,1,Long,6 years
Human,65,65,4,65,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.586418101,0,Long,6 years
Human,65,65,4,66,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.006245283,1,Long,6 years
Human,65,65,4,67,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.905771595,1,Long,6 years
Human,65,65,4,68,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.939417787,1,Long,6 years
Human,65,65,4,69,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.592751429,1,Long,6 years
Human,65,65,4,70,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.480864417,0,Long,6 years
Human,65,65,1,11,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.442558752,0,Short,6 years
Human,65,65,1,12,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.199035628,0,Short,6 years
Human,65,65,1,13,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.207115177,0,Short,6 years
Human,65,65,1,14,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.231865606,0,Short,6 years
Human,65,65,1,15,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.199751246,0,Short,6 years
Human,65,65,1,16,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.190250442,0,Short,6 years
Human,65,65,1,17,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.054231604,0,Short,6 years
Human,65,65,1,18,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.264890896,0,Short,6 years
Human,65,65,1,19,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.641197749,1,Short,6 years
Human,65,65,1,20,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.702912729,1,Short,6 years
Human,65,65,1,21,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.29783027,0,Short,6 years
Human,65,65,1,22,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.612269761,1,Short,6 years
Human,65,65,1,23,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.296053751,0,Short,6 years
Human,65,65,1,24,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.256842431,0,Short,6 years
Human,65,65,1,25,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.378255469,0,Short,6 years
Human,65,65,2,26,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.800648198,0,Short,6 years
Human,65,65,2,27,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.768189789,1,Short,6 years
Human,65,65,2,28,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.913011272,1,Short,6 years
Human,65,65,2,29,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.522008383,0,Short,6 years
Human,65,65,2,30,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.373921327,0,Short,6 years
Human,65,65,2,31,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.313231819,0,Short,6 years
Human,65,65,2,32,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.48867503,1,Short,6 years
Human,65,65,2,33,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.278194301,0,Short,6 years
Human,65,65,2,34,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.283177852,0,Short,6 years
Human,65,65,2,35,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.815336997,1,Short,6 years
Human,65,65,2,36,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.334844688,0,Short,6 years
Human,65,65,2,37,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.278704016,0,Short,6 years
Human,65,65,2,38,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.482120405,1,Short,6 years
Human,65,65,2,39,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.489622391,1,Short,6 years
Human,65,65,2,40,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.233338785,0,Short,6 years
Human,65,65,3,41,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.387321517,1,Short,6 years
Human,65,65,3,42,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.327968618,0,Short,6 years
Human,65,65,3,43,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.285819322,0,Short,6 years
Human,65,65,3,44,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.53092384,1,Short,6 years
Human,65,65,3,45,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.800619281,1,Short,6 years
Human,65,65,3,46,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.649175596,1,Short,6 years
Human,65,65,3,47,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.51255451,1,Short,6 years
Human,65,65,3,48,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.378660726,0,Short,6 years
Human,65,65,3,49,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.590393718,1,Short,6 years
Human,65,65,3,50,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.473826787,1,Short,6 years
Human,65,65,3,51,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.317854759,0,Short,6 years
Human,65,65,3,52,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.294903835,0,Short,6 years
Human,65,65,3,53,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.517728449,1,Short,6 years
Human,65,65,3,54,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.401224185,0,Short,6 years
Human,65,65,3,55,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.430292527,1,Short,6 years
Human,65,65,4,56,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.389977528,0,Short,6 years
Human,65,65,4,57,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.279119328,0,Short,6 years
Human,65,65,4,58,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.499993785,1,Short,6 years
Human,65,65,4,59,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.707003684,0,Short,6 years
Human,65,65,4,60,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,3.565589893,0,Short,6 years
Human,65,65,4,61,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.569355515,1,Short,6 years
Human,65,65,4,62,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.302694557,1,Short,6 years
Human,65,65,4,63,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.562841222,1,Short,6 years
Human,65,65,4,64,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.521619786,1,Short,6 years
Human,65,65,4,65,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.322755886,1,Short,6 years
Human,65,65,4,66,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.344602749,1,Short,6 years
Human,65,65,4,67,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.160273503,0,Short,6 years
Human,65,65,4,68,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.232199585,0,Short,6 years
Human,65,65,4,69,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.390655826,0,Short,6 years
Human,65,65,4,70,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.545708577,1,Short,6 years
Human,66,66,1,11,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.508733726,0,Long,6 years
Human,66,66,1,12,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.459412881,0,Long,6 years
Human,66,66,1,13,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.448426224,0,Long,6 years
Human,66,66,1,14,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.083602992,0,Long,6 years
Human,66,66,1,15,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.219233983,0,Long,6 years
Human,66,66,1,16,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.177334909,0,Long,6 years
Human,66,66,1,17,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.39258094,0,Long,6 years
Human,66,66,1,18,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.670318471,1,Long,6 years
Human,66,66,1,19,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.53525948,1,Long,6 years
Human,66,66,1,20,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.303159686,0,Long,6 years
Human,66,66,1,21,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.909987147,1,Long,6 years
Human,66,66,1,22,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.538293699,0,Long,6 years
Human,66,66,1,23,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.043428806,0,Long,6 years
Human,66,66,1,24,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.612430078,0,Long,6 years
Human,66,66,1,25,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.343315206,0,Long,6 years
Human,66,66,2,26,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.513713277,0,Long,6 years
Human,66,66,2,27,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.715142431,1,Long,6 years
Human,66,66,2,28,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.308052571,0,Long,6 years
Human,66,66,2,29,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.311941012,0,Long,6 years
Human,66,66,2,30,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.540891475,1,Long,6 years
Human,66,66,2,31,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.301629465,0,Long,6 years
Human,66,66,2,32,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.375406733,0,Long,6 years
Human,66,66,2,33,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.419122694,0,Long,6 years
Human,66,66,2,34,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.042659918,0,Long,6 years
Human,66,66,2,35,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.375715177,0,Long,6 years
Human,66,66,2,36,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.439820453,0,Long,6 years
Human,66,66,2,37,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.340308098,0,Long,6 years
Human,66,66,2,38,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.342895206,0,Long,6 years
Human,66,66,2,39,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.30605835,0,Long,6 years
Human,66,66,2,40,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.584281214,1,Long,6 years
Human,66,66,3,41,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.427454687,0,Long,6 years
Human,66,66,3,42,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.460636435,0,Long,6 years
Human,66,66,3,43,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.493889739,1,Long,6 years
Human,66,66,3,44,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.535242591,1,Long,6 years
Human,66,66,3,45,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.006654616,1,Long,6 years
Human,66,66,3,46,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.260478391,0,Long,6 years
Human,66,66,3,47,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.08432077,0,Long,6 years
Human,66,66,3,48,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.274965933,0,Long,6 years
Human,66,66,3,49,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.334080547,0,Long,6 years
Human,66,66,3,50,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.272871713,0,Long,6 years
Human,66,66,3,51,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.383117393,1,Long,6 years
Human,66,66,3,52,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.347684091,1,Long,6 years
Human,66,66,3,53,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.4127867,1,Long,6 years
Human,66,66,3,54,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.308609459,0,Long,6 years
Human,66,66,3,55,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.368956961,0,Long,6 years
Human,66,66,4,56,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.302926797,0,Long,6 years
Human,66,66,4,57,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.429581351,1,Long,6 years
Human,66,66,4,58,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.357152527,0,Long,6 years
Human,66,66,4,59,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.333240104,0,Long,6 years
Human,66,66,4,60,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.669031361,1,Long,6 years
Human,66,66,4,61,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.043394584,0,Long,6 years
Human,66,66,4,62,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.722529091,1,Long,6 years
Human,66,66,4,63,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.319625449,0,Long,6 years
Human,66,66,4,64,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.89444716,1,Long,6 years
Human,66,66,4,65,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.404184485,0,Long,6 years
Human,66,66,4,66,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.788933032,1,Long,6 years
Human,66,66,4,67,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.366539185,0,Long,6 years
Human,66,66,4,68,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.39835649,1,Long,6 years
Human,66,66,4,69,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.532478593,1,Long,6 years
Human,66,66,4,70,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.305675239,0,Long,6 years
Human,66,66,1,11,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,1.214090432,0,Short,6 years
Human,66,66,1,12,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.428634686,0,Short,6 years
Human,66,66,1,13,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.989910631,0,Short,6 years
Human,66,66,1,14,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.258145504,0,Short,6 years
Human,66,66,1,15,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.521355937,1,Short,6 years
Human,66,66,1,16,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.288500144,0,Short,6 years
Human,66,66,1,17,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.811613456,1,Short,6 years
Human,66,66,1,18,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.4379129,1,Short,6 years
Human,66,66,1,19,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.464978653,1,Short,6 years
Human,66,66,1,20,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.787219256,1,Short,6 years
Human,66,66,1,21,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.378560952,0,Short,6 years
Human,66,66,1,22,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.59758698,1,Short,6 years
Human,66,66,1,23,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.585553657,0,Short,6 years
Human,66,66,1,24,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.074020334,0,Short,6 years
Human,66,66,1,25,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.530474151,1,Short,6 years
Human,66,66,2,26,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.38984272,0,Short,6 years
Human,66,66,2,27,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.583397659,1,Short,6 years
Human,66,66,2,28,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.710087769,1,Short,6 years
Human,66,66,2,29,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.350689866,0,Short,6 years
Human,66,66,2,30,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.328380553,0,Short,6 years
Human,66,66,2,31,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.546076359,1,Short,6 years
Human,66,66,2,32,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.138693166,0,Short,6 years
Human,66,66,2,33,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.3494552,0,Short,6 years
Human,66,66,2,34,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.373919623,0,Short,6 years
Human,66,66,2,35,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,3.735274413,0,Short,6 years
Human,66,66,2,36,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.360345857,0,Short,6 years
Human,66,66,2,37,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.217322429,0,Short,6 years
Human,66,66,2,38,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.281197928,0,Short,6 years
Human,66,66,2,39,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.934365792,1,Short,6 years
Human,66,66,2,40,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.042815473,0,Short,6 years
Human,66,66,3,41,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.253106397,0,Short,6 years
Human,66,66,3,42,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.881330283,1,Short,6 years
Human,66,66,3,43,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.33909921,0,Short,6 years
Human,66,66,3,44,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.667839806,1,Short,6 years
Human,66,66,3,45,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.313730343,0,Short,6 years
Human,66,66,3,46,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.351521865,0,Short,6 years
Human,66,66,3,47,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.922898691,0,Short,6 years
Human,66,66,3,48,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.271260603,0,Short,6 years
Human,66,66,3,49,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.37320229,0,Short,6 years
Human,66,66,3,50,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.488023077,1,Short,6 years
Human,66,66,3,51,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.401512043,0,Short,6 years
Human,66,66,3,52,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.585763435,1,Short,6 years
Human,66,66,3,53,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.533695926,1,Short,6 years
Human,66,66,3,54,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.358178748,1,Short,6 years
Human,66,66,3,55,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.310650346,0,Short,6 years
Human,66,66,4,56,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.207145105,0,Short,6 years
Human,66,66,4,57,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.093036762,0,Short,6 years
Human,66,66,4,58,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.555513684,1,Short,6 years
Human,66,66,4,59,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.368227184,0,Short,6 years
Human,66,66,4,60,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.28453748,0,Short,6 years
Human,66,66,4,61,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.28388237,1,Short,6 years
Human,66,66,4,62,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.043474584,0,Short,6 years
Human,66,66,4,63,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.154927373,0,Short,6 years
Human,66,66,4,64,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.346292092,0,Short,6 years
Human,66,66,4,65,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.31972056,0,Short,6 years
