Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Emotion
Human,9,1,7,15,Auditory,TR,1.4,1.4,2.111857474,2
Human,9,1,7,16,Auditory,TR,1.4,1.4,2.048038189,2
Human,9,1,7,17,Auditory,TR,1.4,1.4,2.263980115,2
Human,9,1,7,18,Auditory,TR,1.4,1.4,2.743914737,2
Human,9,1,7,19,Auditory,TR,1.4,1.4,2.759914003,2
Human,9,1,7,20,Auditory,TR,1.4,1.4,2.231943179,2
Human,9,1,8,1,Auditory,TR,4.2,4.2,3.423842009,2
Human,9,1,8,2,Auditory,TR,4.2,4.2,3.215870748,2
Human,9,1,8,3,Auditory,TR,4.2,4.2,4.239849949,2
Human,9,1,8,4,Auditory,TR,4.2,4.2,4.151849184,2
Human,9,1,8,5,Auditory,TR,4.2,4.2,4.047805452,2
Human,9,1,8,6,Auditory,TR,4.2,4.2,4.983790509,2
Human,9,1,8,7,Auditory,TR,4.2,4.2,4.991909159,2
Human,9,1,8,8,Auditory,TR,4.2,4.2,5.543806214,2
Human,9,1,8,9,Auditory,TR,4.2,4.2,6.399680061,2
Human,9,1,8,10,Auditory,TR,4.2,4.2,5.311827612,2
Human,9,1,8,11,Auditory,TR,4.2,4.2,7.22370038,2
Human,9,1,8,12,Auditory,TR,4.2,4.2,6.191832948,2
Human,9,1,8,13,Auditory,TR,4.2,4.2,4.871774125,2
Human,9,1,8,14,Auditory,TR,4.2,4.2,6.143940758,2
Human,9,1,8,15,Auditory,TR,4.2,4.2,5.191688936,2
Human,9,1,8,16,Auditory,TR,4.2,4.2,6.191724691,2
Human,9,1,8,17,Auditory,TR,4.2,4.2,5.727770796,2
Human,9,1,8,18,Auditory,TR,4.2,4.2,4.959811639,2
Human,9,1,8,19,Auditory,TR,4.2,4.2,5.183902342,2
Human,9,1,8,20,Auditory,TR,4.2,4.2,4.671846363,2
Human,9,1,9,1,Auditory,TR,2.8,2.8,3.639761754,2
Human,9,1,9,2,Auditory,TR,2.8,2.8,3.631891401,2
Human,9,1,9,3,Auditory,TR,2.8,2.8,4.191956435,2
Human,9,1,9,4,Auditory,TR,2.8,2.8,0.935889049,2
Human,9,1,9,5,Auditory,TR,2.8,2.8,4.263861926,2
Human,9,1,9,6,Auditory,TR,2.8,2.8,3.439942249,2
Human,9,1,9,7,Auditory,TR,2.8,2.8,3.607847973,2
Human,9,1,9,8,Auditory,TR,2.8,2.8,3.767824415,2
Human,9,1,9,9,Auditory,TR,2.8,2.8,3.455956414,2
Human,9,1,9,10,Auditory,TR,2.8,2.8,3.831870147,2
Human,9,1,9,11,Auditory,TR,2.8,2.8,3.919860649,2
Human,9,1,9,12,Auditory,TR,2.8,2.8,3.943818662,2
Human,9,1,9,13,Auditory,TR,2.8,2.8,3.343936388,2
Human,9,1,9,14,Auditory,TR,2.8,2.8,4.175845931,2
Human,9,1,9,15,Auditory,TR,2.8,2.8,3.863824648,2
Human,9,1,9,16,Auditory,TR,2.8,2.8,4.407738127,2
Human,9,1,9,17,Auditory,TR,2.8,2.8,4.223816583,2
Human,9,1,9,18,Auditory,TR,2.8,2.8,4.351836206,2
Human,9,1,9,19,Auditory,TR,2.8,2.8,4.471820937,2
Human,9,1,9,20,Auditory,TR,2.8,2.8,4.42392014,2
Human,10,1,1,1,Auditory,TR,2.8,2.8,3.983703252,1
Human,10,1,1,2,Auditory,TR,2.8,2.8,2.880294862,1
Human,10,1,1,3,Auditory,TR,2.8,2.8,3.471730719,1
Human,10,1,1,4,Auditory,TR,2.8,2.8,3.055382525,1
Human,10,1,1,5,Auditory,TR,2.8,2.8,3.127334917,1
Human,10,1,1,6,Auditory,TR,2.8,2.8,3.11980346,1
Human,10,1,1,7,Auditory,TR,2.8,2.8,3.120311627,1
Human,10,1,1,8,Auditory,TR,2.8,2.8,2.599836658,1
Human,10,1,1,9,Auditory,TR,2.8,2.8,2.67978365,1
Human,10,1,1,10,Auditory,TR,2.8,2.8,2.415861215,1
Human,10,1,1,11,Auditory,TR,2.8,2.8,2.72793697,1
Human,10,1,1,12,Auditory,TR,2.8,2.8,2.000617083,1
Human,10,1,1,13,Auditory,TR,2.8,2.8,2.552155751,1
Human,10,1,1,14,Auditory,TR,2.8,2.8,1.983808858,1
Human,10,1,1,15,Auditory,TR,2.8,2.8,2.71983842,1
Human,10,1,1,16,Auditory,TR,2.8,2.8,2.831838629,1
Human,10,1,1,17,Auditory,TR,2.8,2.8,1.895836809,1
Human,10,1,1,18,Auditory,TR,2.8,2.8,2.071714365,1
Human,10,1,1,19,Auditory,TR,2.8,2.8,2.399354248,1
Human,10,1,1,20,Auditory,TR,2.8,2.8,2.119876954,1
Human,10,1,2,1,Auditory,TR,1.4,1.4,1.0959011,1
Human,10,1,2,2,Auditory,TR,1.4,1.4,1.343941597,1
Human,10,1,2,3,Auditory,TR,1.4,1.4,1.751565881,1
Human,10,1,2,4,Auditory,TR,1.4,1.4,1.479979898,1
Human,10,1,2,5,Auditory,TR,1.4,1.4,1.088187564,1
Human,10,1,2,6,Auditory,TR,1.4,1.4,2.000423417,1
Human,10,1,2,7,Auditory,TR,1.4,1.4,2.071711716,1
Human,10,1,2,8,Auditory,TR,1.4,1.4,1.647897946,1
Human,10,1,2,9,Auditory,TR,1.4,1.4,1.015807783,1
Human,10,1,2,10,Auditory,TR,1.4,1.4,2.111271893,1
Human,10,1,2,11,Auditory,TR,1.4,1.4,1.279838804,1
Human,10,1,2,12,Auditory,TR,1.4,1.4,1.840203677,1
Human,10,1,2,13,Auditory,TR,1.4,1.4,1.527392984,1
Human,10,1,2,14,Auditory,TR,1.4,1.4,1.480592678,1
Human,10,1,2,15,Auditory,TR,1.4,1.4,1.615937754,1
Human,10,1,2,16,Auditory,TR,1.4,1.4,1.303895766,1
Human,10,1,2,17,Auditory,TR,1.4,1.4,1.807802192,1
Human,10,1,2,18,Auditory,TR,1.4,1.4,1.304254627,1
Human,10,1,2,19,Auditory,TR,1.4,1.4,1.407911638,1
Human,10,1,2,20,Auditory,TR,1.4,1.4,1.111805881,1
Human,10,1,3,1,Auditory,TR,4.2,4.2,4.119666073,1
Human,10,1,3,2,Auditory,TR,4.2,4.2,5.367620497,1
Human,10,1,3,3,Auditory,TR,4.2,4.2,5.119862057,1
Human,10,1,3,4,Auditory,TR,4.2,4.2,5.512045696,1
Human,10,1,3,5,Auditory,TR,4.2,4.2,4.399607172,1
Human,10,1,3,6,Auditory,TR,4.2,4.2,3.727928694,1
Human,10,1,3,7,Auditory,TR,4.2,4.2,5.743702709,1
Human,10,1,3,8,Auditory,TR,4.2,4.2,5.679725385,1
Human,10,1,3,9,Auditory,TR,4.2,4.2,4.951957252,1
Human,10,1,3,10,Auditory,TR,4.2,4.2,5.183637439,1
Human,10,1,3,11,Auditory,TR,4.2,4.2,4.47965977,1
Human,10,1,3,12,Auditory,TR,4.2,4.2,5.63166476,1
Human,10,1,3,13,Auditory,TR,4.2,4.2,5.895507081,1
Human,10,1,3,14,Auditory,TR,4.2,4.2,5.727831364,1
Human,10,1,3,15,Auditory,TR,4.2,4.2,4.271726018,1
Human,10,1,3,16,Auditory,TR,4.2,4.2,5.144174592,1
Human,10,1,3,17,Auditory,TR,4.2,4.2,5.520247866,1
Human,10,1,3,18,Auditory,TR,4.2,4.2,5.952017834,1
Human,10,1,3,19,Auditory,TR,4.2,4.2,4.608138807,1
Human,10,1,3,20,Auditory,TR,4.2,4.2,5.559717996,1
Human,10,1,4,1,Auditory,TR,2.8,2.8,2.712413562,2
Human,10,1,4,2,Auditory,TR,2.8,2.8,2.847254445,2
Human,10,1,4,3,Auditory,TR,2.8,2.8,2.639761324,2
Human,10,1,4,4,Auditory,TR,2.8,2.8,2.975786781,2
Human,10,1,4,5,Auditory,TR,2.8,2.8,2.311556333,2
Human,10,1,4,6,Auditory,TR,2.8,2.8,3.423759478,2
Human,10,1,4,7,Auditory,TR,2.8,2.8,2.519425199,2
Human,10,1,4,8,Auditory,TR,2.8,2.8,3.047756387,2
Human,10,1,4,9,Auditory,TR,2.8,2.8,3.455264803,2
Human,10,1,4,10,Auditory,TR,2.8,2.8,2.591981432,2
Human,10,1,4,11,Auditory,TR,2.8,2.8,2.656063038,2
Human,10,1,4,12,Auditory,TR,2.8,2.8,2.991771015,2
Human,10,1,4,13,Auditory,TR,2.8,2.8,2.272321582,2
Human,10,1,4,14,Auditory,TR,2.8,2.8,2.871611672,2
Human,10,1,4,15,Auditory,TR,2.8,2.8,1.847851333,2
Human,10,1,4,16,Auditory,TR,2.8,2.8,2.695919175,2
Human,10,1,4,17,Auditory,TR,2.8,2.8,2.959597625,2
Human,10,1,4,18,Auditory,TR,2.8,2.8,2.536358562,2
Human,10,1,4,19,Auditory,TR,2.8,2.8,3.32770477,2
Human,10,1,4,20,Auditory,TR,2.8,2.8,2.703611524,2
Human,10,1,5,1,Auditory,TR,1.4,1.4,2.487616299,2
Human,10,1,5,2,Auditory,TR,1.4,1.4,3.199882873,2
Human,10,1,5,3,Auditory,TR,1.4,1.4,1.431907024,2
Human,10,1,5,4,Auditory,TR,1.4,1.4,1.855904861,2
Human,10,1,5,5,Auditory,TR,1.4,1.4,1.719925818,2
Human,10,1,5,6,Auditory,TR,1.4,1.4,2.759807777,2
Human,10,1,5,7,Auditory,TR,1.4,1.4,2.407813977,2
Human,10,1,5,8,Auditory,TR,1.4,1.4,2.247846831,2
Human,10,1,5,9,Auditory,TR,1.4,1.4,1.447200351,2
Human,10,1,5,10,Auditory,TR,1.4,1.4,2.295416504,2
Human,10,1,5,11,Auditory,TR,1.4,1.4,2.431373698,2
Human,10,1,5,12,Auditory,TR,1.4,1.4,2.119289335,2
Human,10,1,5,13,Auditory,TR,1.4,1.4,2.007829735,2
Human,10,1,5,14,Auditory,TR,1.4,1.4,1.783336048,2
Human,10,1,5,15,Auditory,TR,1.4,1.4,1.199986162,2
Human,10,1,5,16,Auditory,TR,1.4,1.4,1.919888475,2
Human,10,1,5,17,Auditory,TR,1.4,1.4,1.647546698,2
Human,10,1,5,18,Auditory,TR,1.4,1.4,2.047872256,2
Human,10,1,5,19,Auditory,TR,1.4,1.4,1.959892593,2
Human,10,1,5,20,Auditory,TR,1.4,1.4,1.983467542,2
Human,10,1,6,1,Auditory,TR,4.2,4.2,3.823760935,2
Human,10,1,6,2,Auditory,TR,4.2,4.2,4.975686803,2
Human,10,1,6,3,Auditory,TR,4.2,4.2,4.551083801,2
Human,10,1,6,4,Auditory,TR,4.2,4.2,4.287735412,2
Human,10,1,6,5,Auditory,TR,4.2,4.2,3.736118284,2
Human,10,1,6,6,Auditory,TR,4.2,4.2,4.351057582,2
Human,10,1,6,7,Auditory,TR,4.2,4.2,4.00762382,2
Human,10,1,6,8,Auditory,TR,4.2,4.2,4.368155478,2
Human,10,1,6,9,Auditory,TR,4.2,4.2,4.383605724,2
Human,10,1,6,10,Auditory,TR,4.2,4.2,3.927618563,2
Human,10,1,6,11,Auditory,TR,4.2,4.2,3.632306672,2
Human,10,1,6,12,Auditory,TR,4.2,4.2,4.288156842,2
Human,10,1,6,13,Auditory,TR,4.2,4.2,4.191879997,2
Human,10,1,6,14,Auditory,TR,4.2,4.2,4.127790777,2
Human,10,1,6,15,Auditory,TR,4.2,4.2,3.616290988,2
Human,10,1,6,16,Auditory,TR,4.2,4.2,4.447059984,2
Human,10,1,6,17,Auditory,TR,4.2,4.2,3.800159501,2
Human,10,1,6,18,Auditory,TR,4.2,4.2,3.823689096,2
Human,10,1,6,19,Auditory,TR,4.2,4.2,3.455721325,2
Human,10,1,6,20,Auditory,TR,4.2,4.2,3.647684085,2
Human,10,1,7,1,Auditory,TR,4.2,4.2,3.775954889,3
Human,10,1,7,2,Auditory,TR,4.2,4.2,4.19976535,3
Human,10,1,7,3,Auditory,TR,4.2,4.2,4.007752269,3
Human,10,1,7,4,Auditory,TR,4.2,4.2,3.927731121,3
Human,10,1,7,5,Auditory,TR,4.2,4.2,3.943708403,3
Human,10,1,7,6,Auditory,TR,4.2,4.2,5.22415502,3
Human,10,1,7,7,Auditory,TR,4.2,4.2,5.887565449,3
Human,10,1,7,8,Auditory,TR,4.2,4.2,4.112004844,3
Human,10,1,7,9,Auditory,TR,4.2,4.2,4.103153148,3
Human,10,1,7,10,Auditory,TR,4.2,4.2,5.399633988,3
Human,10,1,7,11,Auditory,TR,4.2,4.2,4.375658796,3
Human,10,1,7,12,Auditory,TR,4.2,4.2,3.535599127,3
Human,10,1,7,13,Auditory,TR,4.2,4.2,3.864334133,3
Human,10,1,7,14,Auditory,TR,4.2,4.2,6.310944878,3
Human,10,1,7,15,Auditory,TR,4.2,4.2,5.759357214,3
Human,10,1,7,16,Auditory,TR,4.2,4.2,4.447362236,3
Human,10,1,7,17,Auditory,TR,4.2,4.2,3.375848158,3
Human,10,1,7,18,Auditory,TR,4.2,4.2,5.071450847,3
Human,10,1,7,19,Auditory,TR,4.2,4.2,4.44019262,3
Human,10,1,7,20,Auditory,TR,4.2,4.2,5.200085478,3
Human,10,1,8,1,Auditory,TR,1.4,1.4,2.207821194,3
Human,10,1,8,2,Auditory,TR,1.4,1.4,2.135850594,3
Human,10,1,8,3,Auditory,TR,1.4,1.4,2.208461451,3
Human,10,1,8,4,Auditory,TR,1.4,1.4,2.567912552,3
Human,10,1,8,5,Auditory,TR,1.4,1.4,2.327817659,3
Human,10,1,8,6,Auditory,TR,1.4,1.4,3.096251685,3
Human,10,1,8,7,Auditory,TR,1.4,1.4,2.751855221,3
Human,10,1,8,8,Auditory,TR,1.4,1.4,2.616143669,3
Human,10,1,8,9,Auditory,TR,1.4,1.4,2.463815241,3
Human,10,1,8,10,Auditory,TR,1.4,1.4,2.175820614,3
Human,10,1,8,11,Auditory,TR,1.4,1.4,3.079820198,3
Human,10,1,8,12,Auditory,TR,1.4,1.4,2.527973982,3
Human,10,1,8,13,Auditory,TR,1.4,1.4,2.543864859,3
Human,10,1,8,14,Auditory,TR,1.4,1.4,2.791351835,3
Human,10,1,8,15,Auditory,TR,1.4,1.4,2.471822089,3
Human,10,1,8,16,Auditory,TR,1.4,1.4,3.16782469,3
Human,10,1,8,17,Auditory,TR,1.4,1.4,2.791806371,3
Human,10,1,8,18,Auditory,TR,1.4,1.4,3.063771078,3
Human,10,1,8,19,Auditory,TR,1.4,1.4,2.944301981,3
Human,10,1,8,20,Auditory,TR,1.4,1.4,3.447823392,3
Human,10,1,9,1,Auditory,TR,2.8,2.8,3.079951627,3
Human,10,1,9,2,Auditory,TR,2.8,2.8,4.831742623,3
Human,10,1,9,3,Auditory,TR,2.8,2.8,3.455810047,3
Human,10,1,9,4,Auditory,TR,2.8,2.8,3.639881165,3
Human,10,1,9,5,Auditory,TR,2.8,2.8,4.143632327,3
Human,10,1,9,6,Auditory,TR,2.8,2.8,3.215636032,3
Human,10,1,9,7,Auditory,TR,2.8,2.8,3.599716486,3
Human,10,1,9,8,Auditory,TR,2.8,2.8,4.32785275,3
Human,10,1,9,9,Auditory,TR,2.8,2.8,3.791635217,3
Human,10,1,9,10,Auditory,TR,2.8,2.8,2.607688574,3
Human,10,1,9,11,Auditory,TR,2.8,2.8,2.85585752,3
Human,10,1,9,12,Auditory,TR,2.8,2.8,3.103872195,3
Human,10,1,9,13,Auditory,TR,2.8,2.8,3.103693095,3
Human,10,1,9,14,Auditory,TR,2.8,2.8,3.607809409,3
Human,10,1,9,15,Auditory,TR,2.8,2.8,3.535813318,3
Human,10,1,9,16,Auditory,TR,2.8,2.8,3.607421746,3
Human,10,1,9,17,Auditory,TR,2.8,2.8,2.647383489,3
Human,10,1,9,18,Auditory,TR,2.8,2.8,3.383696432,3
Human,10,1,9,19,Auditory,TR,2.8,2.8,3.247636281,3
Human,10,1,9,20,Auditory,TR,2.8,2.8,3.856104486,3
Human,11,1,1,1,Auditory,TR,4.2,4.2,5.776287598,2
Human,11,1,1,2,Auditory,TR,4.2,4.2,6.368030671,2
Human,11,1,1,3,Auditory,TR,4.2,4.2,4.312116475,2
Human,11,1,1,4,Auditory,TR,4.2,4.2,5.519615886,2
Human,11,1,1,5,Auditory,TR,4.2,4.2,6.079587799,2
Human,11,1,1,6,Auditory,TR,4.2,4.2,6.295655525,2
Human,11,1,1,7,Auditory,TR,4.2,4.2,6.311527201,2
Human,11,1,1,8,Auditory,TR,4.2,4.2,7.111531107,2
Human,11,1,1,9,Auditory,TR,4.2,4.2,7.07146442,2
Human,11,1,1,10,Auditory,TR,4.2,4.2,7.423583027,2
Human,11,1,1,11,Auditory,TR,4.2,4.2,6.152072524,2
Human,11,1,1,12,Auditory,TR,4.2,4.2,6.919369715,2
Human,11,1,1,13,Auditory,TR,4.2,4.2,6.711466088,2
Human,11,1,1,14,Auditory,TR,4.2,4.2,6.351543237,2
Human,11,1,1,15,Auditory,TR,4.2,4.2,6.039498931,2
Human,11,1,1,16,Auditory,TR,4.2,4.2,6.847418978,2
Human,11,1,1,17,Auditory,TR,4.2,4.2,8.015255586,2
Human,11,1,1,18,Auditory,TR,4.2,4.2,7.102963785,2
Human,11,1,1,19,Auditory,TR,4.2,4.2,7.37513209,2
Human,11,1,1,20,Auditory,TR,4.2,4.2,4.13582709,2
Human,11,1,2,1,Auditory,TR,1.4,1.4,1.159782419,2
Human,11,1,2,2,Auditory,TR,1.4,1.4,1.095924936,2
Human,11,1,2,3,Auditory,TR,1.4,1.4,1.199959678,2
Human,11,1,2,4,Auditory,TR,1.4,1.4,1.215354306,2
Human,11,1,2,5,Auditory,TR,1.4,1.4,1.127481905,2
Human,11,1,2,6,Auditory,TR,1.4,1.4,1.551713795,2
Human,11,1,2,7,Auditory,TR,1.4,1.4,1.335690431,2
Human,11,1,2,8,Auditory,TR,1.4,1.4,1.575977997,2
Human,11,1,2,9,Auditory,TR,1.4,1.4,1.431907687,2
Human,11,1,2,10,Auditory,TR,1.4,1.4,1.74381626,2
Human,11,1,2,11,Auditory,TR,1.4,1.4,1.759942847,2
Human,11,1,2,12,Auditory,TR,1.4,1.4,1.583966969,2
Human,11,1,2,13,Auditory,TR,1.4,1.4,1.167870707,2
Human,11,1,2,14,Auditory,TR,1.4,1.4,1.583847459,2
Human,11,1,2,15,Auditory,TR,1.4,1.4,1.87205727,2
Human,11,1,2,16,Auditory,TR,1.4,1.4,2.119870002,2
Human,11,1,2,17,Auditory,TR,1.4,1.4,2.367870111,2
Human,11,1,2,18,Auditory,TR,1.4,1.4,2.143846187,2
Human,11,1,2,19,Auditory,TR,1.4,1.4,2.343660533,2
Human,11,1,2,20,Auditory,TR,1.4,1.4,1.903785393,2
Human,11,1,3,1,Auditory,TR,2.8,2.8,2.711778271,2
Human,11,1,3,2,Auditory,TR,2.8,2.8,3.919208492,2
Human,11,1,3,3,Auditory,TR,2.8,2.8,3.535940442,2
Human,11,1,3,4,Auditory,TR,2.8,2.8,5.583494556,2
Human,11,1,3,5,Auditory,TR,2.8,2.8,3.879744321,2
Human,11,1,3,6,Auditory,TR,2.8,2.8,3.151944076,2
Human,11,1,3,7,Auditory,TR,2.8,2.8,3.015829632,2
Human,11,1,3,8,Auditory,TR,2.8,2.8,2.783817068,2
Human,11,1,3,9,Auditory,TR,2.8,2.8,3.983760193,2
Human,11,1,3,10,Auditory,TR,2.8,2.8,4.48018151,2
Human,11,1,3,11,Auditory,TR,2.8,2.8,4.527744562,2
Human,11,1,3,12,Auditory,TR,2.8,2.8,6.127561357,2
Human,11,1,3,13,Auditory,TR,2.8,2.8,4.43975563,2
Human,11,1,3,14,Auditory,TR,2.8,2.8,3.319812796,2
Human,11,1,3,15,Auditory,TR,2.8,2.8,3.847789095,2
Human,11,1,3,16,Auditory,TR,2.8,2.8,3.734994028,2
Human,11,1,3,17,Auditory,TR,2.8,2.8,3.49575888,2
Human,11,1,3,18,Auditory,TR,2.8,2.8,4.295699224,2
Human,11,1,3,19,Auditory,TR,2.8,2.8,4.679678375,2
Human,11,1,3,20,Auditory,TR,2.8,2.8,4.423017588,2
Human,11,1,4,1,Auditory,TR,4.2,4.2,4.735632298,3
Human,11,1,4,2,Auditory,TR,4.2,4.2,5.055643395,3
Human,11,1,4,3,Auditory,TR,4.2,4.2,4.472208428,3
Human,11,1,4,4,Auditory,TR,4.2,4.2,4.567657641,3
Human,11,1,4,5,Auditory,TR,4.2,4.2,5.207729824,3
Human,11,1,4,6,Auditory,TR,4.2,4.2,5.391688053,3
Human,11,1,4,7,Auditory,TR,4.2,4.2,5.895454774,3
Human,11,1,4,8,Auditory,TR,4.2,4.2,4.528224258,3
Human,11,1,4,9,Auditory,TR,4.2,4.2,6.327536926,3
Human,11,1,4,10,Auditory,TR,4.2,4.2,5.655464494,3
Human,11,1,4,11,Auditory,TR,4.2,4.2,5.447164597,3
Human,11,1,4,12,Auditory,TR,4.2,4.2,7.142868588,3
Human,11,1,4,13,Auditory,TR,4.2,4.2,5.263758564,3
Human,11,1,4,14,Auditory,TR,4.2,4.2,5.67165067,3
Human,11,1,4,15,Auditory,TR,4.2,4.2,4.69565334,3
Human,11,1,4,16,Auditory,TR,4.2,4.2,6.567115045,3
Human,11,1,4,17,Auditory,TR,4.2,4.2,5.743721248,3
Human,11,1,4,18,Auditory,TR,4.2,4.2,6.600075017,3
Human,11,1,4,19,Auditory,TR,4.2,4.2,6.407511064,3
Human,11,1,4,20,Auditory,TR,4.2,4.2,5.83166615,3
Human,11,1,5,1,Auditory,TR,1.4,1.4,1.399967027,3
Human,11,1,5,2,Auditory,TR,1.4,1.4,1.311830776,3
Human,11,1,5,3,Auditory,TR,1.4,1.4,1.728393161,3
Human,11,1,5,4,Auditory,TR,1.4,1.4,2.079756305,3
Human,11,1,5,5,Auditory,TR,1.4,1.4,1.479985857,3
Human,11,1,5,6,Auditory,TR,1.4,1.4,1.66389807,3
Human,11,1,5,7,Auditory,TR,1.4,1.4,1.983280497,3
Human,11,1,5,8,Auditory,TR,1.4,1.4,1.719891719,3
Human,11,1,5,9,Auditory,TR,1.4,1.4,1.287426539,3
Human,11,1,5,10,Auditory,TR,1.4,1.4,1.440598491,3
Human,11,1,5,11,Auditory,TR,1.4,1.4,1.520298848,3
Human,11,1,5,12,Auditory,TR,1.4,1.4,1.927440457,3
Human,11,1,5,13,Auditory,TR,1.4,1.4,1.967963997,3
Human,11,1,5,14,Auditory,TR,1.4,1.4,2.087874719,3
Human,11,1,5,15,Auditory,TR,1.4,1.4,2.024359545,3
Human,11,1,5,16,Auditory,TR,1.4,1.4,2.607770676,3
Human,11,1,5,17,Auditory,TR,1.4,1.4,1.85660272,3
Human,11,1,5,18,Auditory,TR,1.4,1.4,1.959987936,3
Human,11,1,5,19,Auditory,TR,1.4,1.4,1.407383608,3
Human,11,1,5,20,Auditory,TR,1.4,1.4,1.767945392,3
Human,11,1,6,1,Auditory,TR,2.8,2.8,3.127866919,3
Human,11,1,6,2,Auditory,TR,2.8,2.8,2.767789135,3
Human,11,1,6,3,Auditory,TR,2.8,2.8,3.16778066,3
Human,11,1,6,4,Auditory,TR,2.8,2.8,3.376094792,3
Human,11,1,6,5,Auditory,TR,2.8,2.8,2.79113334,3
Human,11,1,6,6,Auditory,TR,2.8,2.8,3.97649093,3
Human,11,1,6,7,Auditory,TR,2.8,2.8,3.62382112,3
Human,11,1,6,8,Auditory,TR,2.8,2.8,4.207697711,3
Human,11,1,6,9,Auditory,TR,2.8,2.8,4.231661979,3
Human,11,1,6,10,Auditory,TR,2.8,2.8,3.767771258,3
Human,11,1,6,11,Auditory,TR,2.8,2.8,3.344292844,3
Human,11,1,6,12,Auditory,TR,2.8,2.8,4.343592005,3
Human,11,1,6,13,Auditory,TR,2.8,2.8,3.647823128,3
Human,11,1,6,14,Auditory,TR,2.8,2.8,5.575595631,3
Human,11,1,6,15,Auditory,TR,2.8,2.8,4.391675142,3
Human,11,1,6,16,Auditory,TR,2.8,2.8,5.479643549,3
Human,11,1,6,17,Auditory,TR,2.8,2.8,5.19172043,3
Human,11,1,6,18,Auditory,TR,2.8,2.8,3.792175164,3
Human,11,1,6,19,Auditory,TR,2.8,2.8,4.183581491,3
Human,11,1,6,20,Auditory,TR,2.8,2.8,5.191920386,3
Human,11,1,7,1,Auditory,TR,2.8,2.8,3.047708716,1
Human,11,1,7,2,Auditory,TR,2.8,2.8,2.856270012,1
Human,11,1,7,3,Auditory,TR,2.8,2.8,3.13638359,1
Human,11,1,7,4,Auditory,TR,2.8,2.8,2.408045714,1
Human,11,1,7,5,Auditory,TR,2.8,2.8,3.455845139,1
Human,11,1,7,6,Auditory,TR,2.8,2.8,2.351452528,1
Human,11,1,7,7,Auditory,TR,2.8,2.8,3.039811114,1
Human,11,1,7,8,Auditory,TR,2.8,2.8,3.023685521,1
Human,11,1,7,9,Auditory,TR,2.8,2.8,3.327886187,1
Human,11,1,7,10,Auditory,TR,2.8,2.8,3.479436309,1
Human,11,1,7,11,Auditory,TR,2.8,2.8,3.927625515,1
Human,11,1,7,12,Auditory,TR,2.8,2.8,4.607701817,1
Human,11,1,7,13,Auditory,TR,2.8,2.8,3.89630227,1
Human,11,1,7,14,Auditory,TR,2.8,2.8,2.656307024,1
Human,11,1,7,15,Auditory,TR,2.8,2.8,2.671896312,1
Human,11,1,7,16,Auditory,TR,2.8,2.8,2.623837342,1
Human,11,1,7,17,Auditory,TR,2.8,2.8,4.191900191,1
Human,11,1,7,18,Auditory,TR,2.8,2.8,4.935704865,1
Human,11,1,7,19,Auditory,TR,2.8,2.8,4.471745947,1
Human,11,1,7,20,Auditory,TR,2.8,2.8,5.231180959,1
Human,11,1,8,1,Auditory,TR,1.4,1.4,1.215939277,1
Human,11,1,8,2,Auditory,TR,1.4,1.4,1.047935156,1
Human,11,1,8,3,Auditory,TR,1.4,1.4,1.303856702,1
Human,11,1,8,4,Auditory,TR,1.4,1.4,1.135914488,1
Human,11,1,8,5,Auditory,TR,1.4,1.4,1.199299889,1
Human,11,1,8,6,Auditory,TR,1.4,1.4,1.599920415,1
Human,11,1,8,7,Auditory,TR,1.4,1.4,1.671595715,1
Human,11,1,8,8,Auditory,TR,1.4,1.4,1.6958043,1
Human,11,1,8,9,Auditory,TR,1.4,1.4,2.255776544,1
Human,11,1,8,10,Auditory,TR,1.4,1.4,2.407778224,1
Human,11,1,8,11,Auditory,TR,1.4,1.4,1.991884235,1
Human,11,1,8,12,Auditory,TR,1.4,1.4,1.336453177,1
Human,11,1,8,13,Auditory,TR,1.4,1.4,2.375906754,1
Human,11,1,8,14,Auditory,TR,1.4,1.4,2.767728221,1
Human,11,1,8,15,Auditory,TR,1.4,1.4,1.343790637,1
Human,11,1,8,16,Auditory,TR,1.4,1.4,1.47965017,1
Human,11,1,8,17,Auditory,TR,1.4,1.4,1.687974896,1
Human,11,1,8,18,Auditory,TR,1.4,1.4,1.959848894,1
Human,11,1,8,19,Auditory,TR,1.4,1.4,1.951802319,1
Human,11,1,8,20,Auditory,TR,1.4,1.4,2.247776979,1
Human,11,1,9,1,Auditory,TR,4.2,4.2,3.94371999,1
Human,11,1,9,2,Auditory,TR,4.2,4.2,3.760171605,1
Human,11,1,9,3,Auditory,TR,4.2,4.2,4.607979901,1
Human,11,1,9,4,Auditory,TR,4.2,4.2,4.303696141,1
Human,11,1,9,5,Auditory,TR,4.2,4.2,4.055777802,1
Human,11,1,9,6,Auditory,TR,4.2,4.2,4.167309241,1
Human,11,1,9,7,Auditory,TR,4.2,4.2,3.344155788,1
Human,11,1,9,8,Auditory,TR,4.2,4.2,3.96712544,1
Human,11,1,9,9,Auditory,TR,4.2,4.2,4.431093958,1
Human,11,1,9,10,Auditory,TR,4.2,4.2,6.207023025,1
Human,11,1,9,11,Auditory,TR,4.2,4.2,6.319566824,1
Human,11,1,9,12,Auditory,TR,4.2,4.2,4.711855407,1
