Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Training,Congruency
Human,26,2,6,5,Auditory,TR,0.8,0.8,0.759,Testing,1
Human,26,2,6,6,Auditory,TR,0.8,0.8,1.187,Testing,0
Human,26,2,6,7,Auditory,TR,0.8,0.8,1.415,Testing,0
Human,26,2,6,8,Visual,TR,0.8,0.8,0.967,Testing,1
Human,26,2,6,9,Auditory,TR,0.8,0.8,1.366,Testing,0
Human,26,2,6,10,Visual,TR,0.8,0.8,0.756,Testing,1
Human,26,2,6,11,Visual,TR,0.8,0.8,0.788,Testing,0
Human,26,2,6,12,Auditory,TR,0.8,0.8,1.252,Testing,0
Human,26,2,6,13,Visual,TR,0.8,0.8,0.814,Testing,0
Human,26,2,6,14,Auditory,TR,0.8,0.8,0.767,Testing,1
Human,26,2,6,15,Auditory,TR,0.8,0.8,0.718,Testing,1
Human,26,2,6,16,Auditory,TR,0.8,0.8,0.635,Testing,1
Human,26,2,6,17,Auditory,TR,0.8,0.8,0.733,Testing,1
Human,26,2,6,18,Auditory,TR,0.8,0.8,1.747,Testing,0
Human,26,2,6,19,Visual,TR,0.8,0.8,0.854,Testing,1
Human,26,2,6,20,Visual,TR,0.8,0.8,0.905,Testing,0
Human,26,2,6,21,Auditory,TR,0.8,0.8,0.756,Testing,1
Human,26,2,6,22,Visual,TR,0.8,0.8,0.902,Testing,0
Human,26,2,6,23,Visual,TR,0.8,0.8,0.717,Testing,0
Human,26,2,6,24,Auditory,TR,0.8,0.8,0.858,Testing,1
Human,26,2,6,25,Visual,TR,0.8,0.8,0.762,Testing,0
Human,26,2,6,26,Auditory,TR,0.8,0.8,1658.312,Testing,1
Human,26,2,6,27,Visual,TR,0.8,0.8,0.922,Testing,1
Human,26,2,6,28,Visual,TR,0.8,0.8,0.891,Testing,0
Human,26,2,6,29,Visual,TR,0.8,0.8,1.06,Testing,1
Human,26,2,6,30,Visual,TR,0.8,0.8,0.887,Testing,0
Human,26,2,6,31,Visual,TR,0.8,0.8,0.876,Testing,1
Human,26,2,6,32,Auditory,TR,0.8,0.8,1.186,Testing,0
Human,26,2,7,1,Visual,TR,0.8,0.8,0.845,Training,0
Human,26,2,7,2,Auditory,TR,0.8,0.8,1.344,Training,0
Human,26,2,7,3,Auditory,TR,0.8,0.8,0.742,Training,1
Human,26,2,7,4,Auditory,TR,0.8,0.8,1.367,Training,0
Human,26,2,7,5,Visual,TR,0.8,0.8,0.823,Training,0
Human,26,2,7,6,Visual,TR,0.8,0.8,1.076,Training,1
Human,26,2,7,7,Auditory,TR,0.8,0.8,0.884,Training,1
Human,26,2,7,8,Visual,TR,0.8,0.8,0.858,Training,1
Human,26,2,8,1,Auditory,TR,0.8,0.8,0.813,Testing,1
Human,26,2,8,2,Auditory,TR,0.8,0.8,0.884,Testing,1
Human,26,2,8,3,Visual,TR,0.8,0.8,0.741,Testing,1
Human,26,2,8,4,Auditory,TR,0.8,0.8,1.295,Testing,0
Human,26,2,8,5,Visual,TR,0.8,0.8,0.848,Testing,1
Human,26,2,8,6,Auditory,TR,0.8,0.8,0.665,Testing,1
Human,26,2,8,7,Visual,TR,0.8,0.8,0.844,Testing,0
Human,26,2,8,8,Visual,TR,0.8,0.8,0.792,Testing,0
Human,26,2,8,9,Visual,TR,0.8,0.8,0.746,Testing,1
Human,26,2,8,10,Auditory,TR,0.8,0.8,0.94,Testing,0
Human,26,2,8,11,Visual,TR,0.8,0.8,0.662,Testing,1
Human,26,2,8,12,Auditory,TR,0.8,0.8,1.022,Testing,0
Human,26,2,8,13,Visual,TR,0.8,0.8,0.74,Testing,1
Human,26,2,8,14,Auditory,TR,0.8,0.8,1.469,Testing,0
Human,26,2,8,15,Visual,TR,0.8,0.8,0.841,Testing,0
Human,26,2,8,16,Auditory,TR,0.8,0.8,0.79,Testing,1
Human,26,2,8,17,Auditory,TR,0.8,0.8,1.367,Testing,0
Human,26,2,8,18,Auditory,TR,0.8,0.8,1.079,Testing,0
Human,26,2,8,19,Visual,TR,0.8,0.8,0.901,Testing,0
Human,26,2,8,20,Visual,TR,0.8,0.8,0.901,Testing,0
Human,26,2,8,21,Visual,TR,0.8,0.8,1.286,Testing,0
Human,26,2,8,22,Auditory,TR,0.8,0.8,0.845,Testing,1
Human,26,2,8,23,Auditory,TR,0.8,0.8,0.835,Testing,1
Human,26,2,8,24,Auditory,TR,0.8,0.8,1.221,Testing,0
Human,26,2,8,25,Auditory,TR,0.8,0.8,1873.025,Testing,1
Human,26,2,8,26,Visual,TR,0.8,0.8,0.858,Testing,0
Human,26,2,8,27,Visual,TR,0.8,0.8,0.707,Testing,1
Human,26,2,8,28,Visual,TR,0.8,0.8,0.946,Testing,1
Human,26,2,8,29,Auditory,TR,0.8,0.8,1.016,Testing,0
Human,26,2,8,30,Auditory,TR,0.8,0.8,0.803,Testing,1
Human,26,2,8,31,Visual,TR,0.8,0.8,0.814,Testing,1
Human,26,2,8,32,Visual,TR,0.8,0.8,0.759,Testing,0
Human,26,2,9,1,Auditory,TR,0.8,0.8,1.067,Testing,0
Human,26,2,9,2,Visual,TR,0.8,0.8,0.824,Testing,0
Human,26,2,9,3,Visual,TR,0.8,0.8,1.086,Testing,1
Human,26,2,9,4,Auditory,TR,0.8,0.8,1.134,Testing,0
Human,26,2,9,5,Visual,TR,0.8,0.8,1.522,Testing,0
Human,26,2,9,6,Auditory,TR,0.8,0.8,0.812,Testing,1
Human,26,2,9,7,Auditory,TR,0.8,0.8,1.187,Testing,0
Human,26,2,9,8,Auditory,TR,0.8,0.8,0.882,Testing,1
Human,26,2,9,9,Visual,TR,0.8,0.8,1.229,Testing,1
Human,26,2,9,10,Visual,TR,0.8,0.8,1.015,Testing,0
Human,26,2,9,11,Auditory,TR,0.8,0.8,1.022,Testing,0
Human,26,2,9,12,Auditory,TR,0.8,0.8,1.002,Testing,0
Human,26,2,9,13,Auditory,TR,0.8,0.8,0.777,Testing,1
Human,26,2,9,14,Visual,TR,0.8,0.8,0.959,Testing,0
Human,26,2,9,15,Visual,TR,0.8,0.8,1.668,Testing,0
Human,26,2,9,16,Visual,TR,0.8,0.8,1.026,Testing,1
Human,26,2,9,17,Visual,TR,0.8,0.8,0.948,Testing,1
Human,26,2,9,18,Auditory,TR,0.8,0.8,2010.096,Testing,1
Human,26,2,9,19,Visual,TR,0.8,0.8,1.218,Testing,1
Human,26,2,9,20,Visual,TR,0.8,0.8,0.973,Testing,0
Human,26,2,9,21,Visual,TR,0.8,0.8,0.755,Testing,0
Human,26,2,9,22,Auditory,TR,0.8,0.8,0.808,Testing,1
Human,26,2,9,23,Auditory,TR,0.8,0.8,0.837,Testing,1
Human,26,2,9,24,Auditory,TR,0.8,0.8,0.834,Testing,1
Human,26,2,9,25,Visual,TR,0.8,0.8,0.844,Testing,0
Human,26,2,9,26,Auditory,TR,0.8,0.8,1.128,Testing,0
Human,26,2,9,27,Visual,TR,0.8,0.8,1.102,Testing,1
Human,26,2,9,28,Visual,TR,0.8,0.8,0.92,Testing,1
Human,26,2,9,29,Visual,TR,0.8,0.8,0.967,Testing,1
Human,26,2,9,30,Auditory,TR,0.8,0.8,0.872,Testing,1
Human,26,2,9,31,Auditory,TR,0.8,0.8,1.378,Testing,0
Human,26,2,9,32,Auditory,TR,0.8,0.8,1.268,Testing,0
Human,26,2,10,1,Auditory,TR,0.8,0.8,0.896,Testing,1
Human,26,2,10,2,Visual,TR,0.8,0.8,0.951,Testing,0
Human,26,2,10,3,Visual,TR,0.8,0.8,0.889,Testing,0
Human,26,2,10,4,Visual,TR,0.8,0.8,1.261,Testing,1
Human,26,2,10,5,Auditory,TR,0.8,0.8,1.088,Testing,0
Human,26,2,10,6,Auditory,TR,0.8,0.8,1.095,Testing,0
Human,26,2,10,7,Visual,TR,0.8,0.8,0.962,Testing,0
Human,26,2,10,8,Auditory,TR,0.8,0.8,1.051,Testing,0
Human,26,2,10,9,Visual,TR,0.8,0.8,0.951,Testing,0
Human,26,2,10,10,Visual,TR,0.8,0.8,1.005,Testing,1
Human,26,2,10,11,Auditory,TR,0.8,0.8,0.871,Testing,1
Human,26,2,10,12,Visual,TR,0.8,0.8,0.921,Testing,0
Human,26,2,10,13,Auditory,TR,0.8,0.8,1.069,Testing,0
Human,26,2,10,14,Visual,TR,0.8,0.8,0.903,Testing,1
Human,26,2,10,15,Visual,TR,0.8,0.8,1.021,Testing,0
Human,26,2,10,16,Visual,TR,0.8,0.8,1.01,Testing,1
Human,26,2,10,17,Auditory,TR,0.8,0.8,0.958,Testing,1
Human,26,2,10,18,Visual,TR,0.8,0.8,0.962,Testing,0
Human,26,2,10,19,Visual,TR,0.8,0.8,1.084,Testing,1
Human,26,2,10,20,Auditory,TR,0.8,0.8,0.9,Testing,1
Human,26,2,10,21,Visual,TR,0.8,0.8,0.922,Testing,1
Human,26,2,10,22,Auditory,TR,0.8,0.8,0.796,Testing,1
Human,26,2,10,23,Auditory,TR,0.8,0.8,0.592,Testing,1
Human,26,2,10,24,Visual,TR,0.8,0.8,0.815,Testing,1
Human,26,2,10,25,Auditory,TR,0.8,0.8,1.009,Testing,0
Human,26,2,10,26,Visual,TR,0.8,0.8,0.986,Testing,0
Human,26,2,10,27,Auditory,TR,0.8,0.8,1.089,Testing,0
Human,26,2,10,28,Auditory,TR,0.8,0.8,1.467,Testing,0
Human,26,2,10,29,Auditory,TR,0.8,0.8,1.448,Testing,0
Human,26,2,10,30,Visual,TR,0.8,0.8,1.197,Testing,1
Human,26,2,10,31,Auditory,TR,0.8,0.8,0.894,Testing,1
Human,26,2,10,32,Auditory,TR,0.8,0.8,0.902,Testing,1
Human,26,2,11,1,Visual,TR,0.8,0.8,0.842,Testing,0
Human,26,2,11,2,Auditory,TR,0.8,0.8,0.687,Testing,1
Human,26,2,11,3,Visual,TR,0.8,0.8,0.843,Testing,1
Human,26,2,11,4,Visual,TR,0.8,0.8,1.089,Testing,1
Human,26,2,11,5,Auditory,TR,0.8,0.8,2287.321,Testing,1
Human,26,2,11,6,Auditory,TR,0.8,0.8,1.39,Testing,0
Human,26,2,11,7,Auditory,TR,0.8,0.8,1.346,Testing,0
Human,26,2,11,8,Auditory,TR,0.8,0.8,0.937,Testing,1
Human,26,2,11,9,Auditory,TR,0.8,0.8,0.977,Testing,1
Human,26,2,11,10,Auditory,TR,0.8,0.8,1.15,Testing,0
Human,26,2,11,11,Auditory,TR,0.8,0.8,0.79,Testing,1
Human,26,2,11,12,Visual,TR,0.8,0.8,0.897,Testing,0
Human,26,2,11,13,Auditory,TR,0.8,0.8,0.888,Testing,1
Human,26,2,11,14,Auditory,TR,0.8,0.8,1.549,Testing,0
Human,26,2,11,15,Visual,TR,0.8,0.8,1.145,Testing,0
Human,26,2,11,16,Visual,TR,0.8,0.8,0.985,Testing,1
Human,26,2,11,17,Auditory,TR,0.8,0.8,1.309,Testing,0
Human,26,2,11,18,Visual,TR,0.8,0.8,1.031,Testing,1
Human,26,2,11,19,Auditory,TR,0.8,0.8,0.99,Testing,0
Human,26,2,11,20,Visual,TR,0.8,0.8,1.257,Testing,1
Human,26,2,11,21,Visual,TR,0.8,0.8,0.842,Testing,0
Human,26,2,11,22,Visual,TR,0.8,0.8,0.864,Testing,0
Human,26,2,11,23,Visual,TR,0.8,0.8,0.937,Testing,0
Human,26,2,11,24,Visual,TR,0.8,0.8,0.933,Testing,1
Human,26,2,11,25,Auditory,TR,0.8,0.8,0.889,Testing,1
Human,26,2,11,26,Visual,TR,0.8,0.8,1.502,Testing,0
Human,26,2,11,27,Auditory,TR,0.8,0.8,1.205,Testing,0
Human,26,2,11,28,Visual,TR,0.8,0.8,0.716,Testing,1
Human,26,2,11,29,Visual,TR,0.8,0.8,0.97,Testing,0
Human,26,2,11,30,Visual,TR,0.8,0.8,0.877,Testing,1
Human,26,2,11,31,Auditory,TR,0.8,0.8,0.789,Testing,1
Human,26,2,11,32,Auditory,TR,0.8,0.8,1.414,Testing,0
Human,26,2,12,1,Visual,TR,0.8,0.8,0.897,Testing,0
Human,26,2,12,2,Auditory,TR,0.8,0.8,0.809,Testing,1
Human,26,2,12,3,Visual,TR,0.8,0.8,1.219,Testing,1
Human,26,2,12,4,Visual,TR,0.8,0.8,1.126,Testing,0
Human,26,2,12,5,Auditory,TR,0.8,0.8,1.115,Testing,0
Human,26,2,12,6,Visual,TR,0.8,0.8,0.88,Testing,0
Human,26,2,12,7,Visual,TR,0.8,0.8,0.542,Testing,0
Human,26,2,12,8,Visual,TR,0.8,0.8,0.652,Testing,0
Human,26,2,12,9,Auditory,TR,0.8,0.8,0.757,Testing,1
Human,26,2,12,10,Visual,TR,0.8,0.8,1.007,Testing,0
Human,26,2,12,11,Auditory,TR,0.8,0.8,0.988,Testing,0
Human,26,2,12,12,Auditory,TR,0.8,0.8,0.938,Testing,1
Human,26,2,12,13,Auditory,TR,0.8,0.8,0.899,Testing,1
Human,26,2,12,14,Auditory,TR,0.8,0.8,1.115,Testing,0
Human,26,2,12,15,Auditory,TR,0.8,0.8,1.217,Testing,0
Human,26,2,12,16,Visual,TR,0.8,0.8,0.985,Testing,1
Human,26,2,12,17,Auditory,TR,0.8,0.8,0.94,Testing,0
Human,26,2,12,18,Auditory,TR,0.8,0.8,1.296,Testing,0
Human,26,2,12,19,Auditory,TR,0.8,0.8,1.26,Testing,1
Human,26,2,12,20,Visual,TR,0.8,0.8,1.097,Testing,1
Human,26,2,12,21,Visual,TR,0.8,0.8,0.817,Testing,1
Human,26,2,12,22,Auditory,TR,0.8,0.8,0.829,Testing,0
Human,26,2,12,23,Visual,TR,0.8,0.8,1.048,Testing,1
Human,26,2,12,24,Visual,TR,0.8,0.8,0.927,Testing,0
Human,26,2,12,25,Visual,TR,0.8,0.8,1.093,Testing,0
Human,26,2,12,26,Auditory,TR,0.8,0.8,0.884,Testing,1
Human,26,2,12,27,Visual,TR,0.8,0.8,1.176,Testing,1
Human,26,2,12,28,Visual,TR,0.8,0.8,1.08,Testing,1
Human,26,2,12,29,Auditory,TR,0.8,0.8,0.794,Testing,1
Human,26,2,12,30,Auditory,TR,0.8,0.8,1.29,Testing,0
Human,26,2,12,31,Visual,TR,0.8,0.8,1.195,Testing,1
Human,26,2,12,32,Auditory,TR,0.8,0.8,0.865,Testing,1
Human,44,2,1,1,Auditory,TR,2.4,2.4,2.548,Training,0
Human,44,2,1,2,Auditory,TR,2.4,2.4,2.713,Training,0
Human,44,2,1,3,Visual,TR,2.4,2.4,1.214,Training,0
Human,44,2,1,4,Visual,TR,2.4,2.4,2.363,Training,1
Human,44,2,1,5,Auditory,TR,2.4,2.4,1.733,Training,1
Human,44,2,1,6,Auditory,TR,2.4,2.4,1.774,Training,1
Human,44,2,1,7,Visual,TR,2.4,2.4,2.3,Training,0
Human,44,2,1,8,Visual,TR,2.4,2.4,1.936,Training,1
Human,44,2,2,1,Visual,TR,2.4,2.4,1.576,Testing,1
Human,44,2,2,2,Visual,TR,2.4,2.4,1.662,Testing,1
Human,44,2,2,3,Auditory,TR,2.4,2.4,3.082,Testing,0
Human,44,2,2,4,Auditory,TR,2.4,2.4,1.843,Testing,1
Human,44,2,2,5,Auditory,TR,2.4,2.4,2.472,Testing,0
Human,44,2,2,6,Auditory,TR,2.4,2.4,2.015,Testing,1
Human,44,2,2,7,Auditory,TR,2.4,2.4,1.719,Testing,1
Human,44,2,2,8,Visual,TR,2.4,2.4,0.728,Testing,1
Human,44,2,2,9,Auditory,TR,2.4,2.4,1.388,Testing,1
Human,44,2,2,10,Auditory,TR,2.4,2.4,3.166,Testing,1
Human,44,2,2,11,Visual,TR,2.4,2.4,1.155,Testing,0
Human,44,2,2,12,Auditory,TR,2.4,2.4,1.653,Testing,0
Human,44,2,2,13,Auditory,TR,2.4,2.4,2.08,Testing,1
Human,44,2,2,14,Visual,TR,2.4,2.4,1.133,Testing,0
Human,44,2,2,15,Visual,TR,2.4,2.4,1.489,Testing,1
Human,44,2,2,16,Visual,TR,2.4,2.4,1.215,Testing,1
Human,44,2,2,17,Auditory,TR,2.4,2.4,2.451,Testing,1
Human,44,2,2,18,Visual,TR,2.4,2.4,2.967,Testing,1
Human,44,2,2,19,Auditory,TR,2.4,2.4,2.92,Testing,0
Human,44,2,2,20,Auditory,TR,2.4,2.4,2.941,Testing,0
Human,44,2,2,21,Visual,TR,2.4,2.4,2.023,Testing,0
Human,44,2,2,22,Auditory,TR,2.4,2.4,2.625,Testing,0
Human,44,2,2,23,Visual,TR,2.4,2.4,1.235,Testing,0
Human,44,2,2,24,Visual,TR,2.4,2.4,1.259,Testing,1
Human,44,2,2,25,Visual,TR,2.4,2.4,1.11,Testing,0
Human,44,2,2,26,Visual,TR,2.4,2.4,1.183,Testing,0
Human,44,2,2,27,Visual,TR,2.4,2.4,0.845,Testing,0
Human,44,2,2,28,Auditory,TR,2.4,2.4,2.059,Testing,0
Human,44,2,2,29,Visual,TR,2.4,2.4,1.196,Testing,1
Human,44,2,2,30,Auditory,TR,2.4,2.4,0.621,Testing,1
Human,44,2,2,31,Visual,TR,2.4,2.4,1.204,Testing,0
Human,44,2,2,32,Auditory,TR,2.4,2.4,1.959,Testing,0
Human,44,2,3,1,Auditory,TR,2.4,2.4,1.379,Testing,1
Human,44,2,3,2,Auditory,TR,2.4,2.4,1.844,Testing,1
Human,44,2,3,3,Visual,TR,2.4,2.4,1.192,Testing,0
Human,44,2,3,4,Auditory,TR,2.4,2.4,2.045,Testing,1
Human,44,2,3,5,Auditory,TR,2.4,2.4,2.435,Testing,0
Human,44,2,3,6,Auditory,TR,2.4,2.4,2.409,Testing,0
Human,44,2,3,7,Visual,TR,2.4,2.4,2.01,Testing,0
Human,44,2,3,8,Auditory,TR,2.4,2.4,2.734,Testing,0
Human,44,2,3,9,Auditory,TR,2.4,2.4,2.506,Testing,1
Human,44,2,3,10,Visual,TR,2.4,2.4,0.371,Testing,0
Human,44,2,3,11,Auditory,TR,2.4,2.4,3.043,Testing,0
Human,44,2,3,12,Visual,TR,2.4,2.4,2.279,Testing,1
Human,44,2,3,13,Auditory,TR,2.4,2.4,3.264,Testing,0
Human,44,2,3,14,Visual,TR,2.4,2.4,2.833,Testing,1
Human,44,2,3,15,Visual,TR,2.4,2.4,1.389,Testing,0
Human,44,2,3,16,Auditory,TR,2.4,2.4,1.888,Testing,1
Human,44,2,3,17,Auditory,TR,2.4,2.4,2.343,Testing,0
Human,44,2,3,18,Visual,TR,2.4,2.4,2.187,Testing,0
Human,44,2,3,19,Visual,TR,2.4,2.4,1.756,Testing,0
Human,44,2,3,20,Auditory,TR,2.4,2.4,2.582,Testing,0
Human,44,2,3,21,Auditory,TR,2.4,2.4,3.81,Testing,0
Human,44,2,3,22,Visual,TR,2.4,2.4,2.464,Testing,1
Human,44,2,3,23,Auditory,TR,2.4,2.4,2.094,Testing,1
Human,44,2,3,24,Visual,TR,2.4,2.4,2.467,Testing,1
Human,44,2,3,25,Auditory,TR,2.4,2.4,2.319,Testing,1
Human,44,2,3,26,Visual,TR,2.4,2.4,0,Testing,1
Human,44,2,3,27,Auditory,TR,2.4,2.4,2.579,Testing,1
Human,44,2,3,28,Visual,TR,2.4,2.4,1.554,Testing,0
Human,44,2,3,29,Visual,TR,2.4,2.4,2.425,Testing,1
Human,44,2,3,30,Visual,TR,2.4,2.4,2.907,Testing,1
Human,44,2,3,31,Visual,TR,2.4,2.4,2.228,Testing,1
Human,44,2,3,32,Visual,TR,2.4,2.4,2.344,Testing,0
Human,44,2,4,1,Auditory,TR,2.4,2.4,1.918,Testing,0
Human,44,2,4,2,Auditory,TR,2.4,2.4,1.902,Testing,1
Human,44,2,4,3,Visual,TR,2.4,2.4,1.887,Testing,0
Human,44,2,4,4,Visual,TR,2.4,2.4,1.665,Testing,1
Human,44,2,4,5,Auditory,TR,2.4,2.4,2.309,Testing,0
Human,44,2,4,6,Visual,TR,2.4,2.4,1.681,Testing,1
Human,44,2,4,7,Auditory,TR,2.4,2.4,1.802,Testing,1
Human,44,2,4,8,Visual,TR,2.4,2.4,1.412,Testing,1
Human,44,2,4,9,Visual,TR,2.4,2.4,0.939,Testing,0
Human,44,2,4,10,Auditory,TR,2.4,2.4,1.845,Testing,1
Human,44,2,4,11,Visual,TR,2.4,2.4,2.051,Testing,0
Human,44,2,4,12,Auditory,TR,2.4,2.4,2.353,Testing,1
Human,44,2,4,13,Visual,TR,2.4,2.4,1.931,Testing,1
Human,44,2,4,14,Auditory,TR,2.4,2.4,2.616,Testing,1
Human,44,2,4,15,Auditory,TR,2.4,2.4,2.245,Testing,0
Human,44,2,4,16,Visual,TR,2.4,2.4,1.78,Testing,0
Human,44,2,4,17,Visual,TR,2.4,2.4,1.581,Testing,0
Human,44,2,4,18,Auditory,TR,2.4,2.4,1.856,Testing,1
Human,44,2,4,19,Visual,TR,2.4,2.4,1.316,Testing,0
Human,44,2,4,20,Visual,TR,2.4,2.4,1.623,Testing,0
Human,44,2,4,21,Visual,TR,2.4,2.4,2.381,Testing,1
Human,44,2,4,22,Auditory,TR,2.4,2.4,2.223,Testing,0
Human,44,2,4,23,Auditory,TR,2.4,2.4,3.091,Testing,0
Human,44,2,4,24,Auditory,TR,2.4,2.4,2.812,Testing,0
Human,44,2,4,25,Auditory,TR,2.4,2.4,2.28,Testing,0
Human,44,2,4,26,Auditory,TR,2.4,2.4,2.471,Testing,1
Human,44,2,4,27,Visual,TR,2.4,2.4,0.432,Testing,0
Human,44,2,4,28,Visual,TR,2.4,2.4,2.705,Testing,1
Human,44,2,4,29,Visual,TR,2.4,2.4,2.474,Testing,1
Human,44,2,4,30,Auditory,TR,2.4,2.4,2.825,Testing,0
Human,44,2,4,31,Visual,TR,2.4,2.4,2.259,Testing,1
Human,44,2,4,32,Auditory,TR,2.4,2.4,1.719,Testing,1
Human,44,2,5,1,Visual,TR,2.4,2.4,1.212,Testing,1
Human,44,2,5,2,Visual,TR,2.4,2.4,1.261,Testing,0
Human,44,2,5,3,Visual,TR,2.4,2.4,1.516,Testing,0
Human,44,2,5,4,Auditory,TR,2.4,2.4,1.689,Testing,1
Human,44,2,5,5,Visual,TR,2.4,2.4,1.213,Testing,0
Human,44,2,5,6,Auditory,TR,2.4,2.4,2.117,Testing,1
Human,44,2,5,7,Visual,TR,2.4,2.4,1.639,Testing,1
Human,44,2,5,8,Visual,TR,2.4,2.4,1.773,Testing,0
Human,44,2,5,9,Auditory,TR,2.4,2.4,2.115,Testing,0
Human,44,2,5,10,Visual,TR,2.4,2.4,2.406,Testing,1
Human,44,2,5,11,Visual,TR,2.4,2.4,1.899,Testing,1
Human,44,2,5,12,Visual,TR,2.4,2.4,1.934,Testing,0
Human,44,2,5,13,Auditory,TR,2.4,2.4,2.462,Testing,0
Human,44,2,5,14,Auditory,TR,2.4,2.4,3.215,Testing,0
Human,44,2,5,15,Visual,TR,2.4,2.4,1.118,Testing,1
Human,44,2,5,16,Auditory,TR,2.4,2.4,2.83,Testing,0
Human,44,2,5,17,Auditory,TR,2.4,2.4,1.511,Testing,1
Human,44,2,5,18,Auditory,TR,2.4,2.4,1.843,Testing,1
Human,44,2,5,19,Visual,TR,2.4,2.4,1.438,Testing,0
Human,44,2,5,20,Auditory,TR,2.4,2.4,3.514,Testing,0
Human,44,2,5,21,Visual,TR,2.4,2.4,2.119,Testing,0
Human,44,2,5,22,Visual,TR,2.4,2.4,2.289,Testing,1
Human,44,2,5,23,Visual,TR,2.4,2.4,1.79,Testing,0
Human,44,2,5,24,Visual,TR,2.4,2.4,1.701,Testing,1
Human,44,2,5,25,Visual,TR,2.4,2.4,2.294,Testing,1
Human,44,2,5,26,Auditory,TR,2.4,2.4,2.863,Testing,0
Human,44,2,5,27,Auditory,TR,2.4,2.4,2.006,Testing,1
Human,44,2,5,28,Auditory,TR,2.4,2.4,2.119,Testing,1
Human,44,2,5,29,Auditory,TR,2.4,2.4,2.746,Testing,0
Human,44,2,5,30,Auditory,TR,2.4,2.4,2.056,Testing,1
Human,44,2,5,31,Auditory,TR,2.4,2.4,1.911,Testing,1
Human,44,2,5,32,Auditory,TR,2.4,2.4,2.644,Testing,0
Human,44,2,6,1,Visual,TR,0.8,0.8,0.365,Testing,1
Human,44,2,6,2,Auditory,TR,0.8,0.8,1.173,Testing,0
Human,44,2,6,3,Visual,TR,0.8,0.8,0.956,Testing,1
Human,44,2,6,4,Visual,TR,0.8,0.8,0.451,Testing,1
Human,44,2,6,5,Auditory,TR,0.8,0.8,0.661,Testing,1
Human,44,2,6,6,Visual,TR,0.8,0.8,0.492,Testing,0
Human,44,2,6,7,Auditory,TR,0.8,0.8,0.397,Testing,1
Human,44,2,6,8,Auditory,TR,0.8,0.8,0.791,Testing,0
Human,44,2,6,9,Auditory,TR,0.8,0.8,1.038,Testing,0
Human,44,2,6,10,Visual,TR,0.8,0.8,0.954,Testing,1
Human,44,2,6,11,Auditory,TR,0.8,0.8,1.007,Testing,0
Human,44,2,6,12,Auditory,TR,0.8,0.8,0.352,Testing,1
Human,44,2,6,13,Visual,TR,0.8,0.8,0.716,Testing,0
Human,44,2,6,14,Visual,TR,0.8,0.8,1.131,Testing,1
Human,44,2,6,15,Visual,TR,0.8,0.8,0.805,Testing,0
Human,44,2,6,16,Auditory,TR,0.8,0.8,0.731,Testing,1
Human,44,2,6,17,Auditory,TR,0.8,0.8,1.109,Testing,1
Human,44,2,6,18,Auditory,TR,0.8,0.8,0.559,Testing,1
Human,44,2,6,19,Auditory,TR,0.8,0.8,1.235,Testing,0
Human,44,2,6,20,Visual,TR,0.8,0.8,0.677,Testing,1
Human,44,2,6,21,Visual,TR,0.8,0.8,0.764,Testing,0
Human,44,2,6,22,Visual,TR,0.8,0.8,0.716,Testing,0
Human,44,2,6,23,Auditory,TR,0.8,0.8,0.743,Testing,1
Human,44,2,6,24,Visual,TR,0.8,0.8,1.261,Testing,1
Human,44,2,6,25,Auditory,TR,0.8,0.8,0.92,Testing,1
Human,44,2,6,26,Visual,TR,0.8,0.8,0.765,Testing,0
Human,44,2,6,27,Auditory,TR,0.8,0.8,1.624,Testing,0
Human,44,2,6,28,Visual,TR,0.8,0.8,0.883,Testing,0
Human,44,2,6,29,Auditory,TR,0.8,0.8,1.536,Testing,0
Human,44,2,6,30,Visual,TR,0.8,0.8,1.019,Testing,0
Human,44,2,6,31,Auditory,TR,0.8,0.8,1.842,Testing,0
Human,44,2,6,32,Visual,TR,0.8,0.8,1.144,Testing,1
Human,44,2,7,1,Auditory,TR,0.8,0.8,0.959,Training,1
Human,44,2,7,2,Auditory,TR,0.8,0.8,1.53,Training,0
Human,44,2,7,3,Visual,TR,0.8,0.8,0.954,Training,1
Human,44,2,7,4,Auditory,TR,0.8,0.8,0.552,Training,1
Human,44,2,7,5,Visual,TR,0.8,0.8,1.161,Training,1
Human,44,2,7,6,Visual,TR,0.8,0.8,0.969,Training,0
Human,44,2,7,7,Visual,TR,0.8,0.8,0.478,Training,0
Human,44,2,7,8,Auditory,TR,0.8,0.8,1.153,Training,0
Human,44,2,8,1,Visual,TR,0.8,0.8,0.412,Testing,1
Human,44,2,8,2,Visual,TR,0.8,0.8,0.781,Testing,1
Human,44,2,8,3,Auditory,TR,0.8,0.8,0.757,Testing,0
Human,44,2,8,4,Auditory,TR,0.8,0.8,0.687,Testing,1
Human,44,2,8,5,Auditory,TR,0.8,0.8,0.574,Testing,1
Human,44,2,8,6,Visual,TR,0.8,0.8,0.834,Testing,1
Human,44,2,8,7,Visual,TR,0.8,0.8,0.737,Testing,0
Human,44,2,8,8,Visual,TR,0.8,0.8,0.822,Testing,0
Human,44,2,8,9,Visual,TR,0.8,0.8,0.767,Testing,0
Human,44,2,8,10,Auditory,TR,0.8,0.8,0.835,Testing,1
