Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response
Human,22,2,2,37,Visual,TR,2.1;3.7;5.4,3.7,3.787506805
Human,22,2,2,38,Visual,TR,2.1;3.7;5.4,2.1,2.152297715
Human,22,2,2,40,Visual,TR,2.1;3.7;5.4,2.1,1.669914991
Human,22,2,2,42,Visual,TR,2.1;3.7;5.4,3.7,3.904336113
Human,22,2,2,44,Visual,TR,2.1;3.7;5.4,3.7,3.787550629
Human,22,2,2,45,Visual,TR,2.1;3.7;5.4,2.1,2.585995086
Human,22,2,2,46,Visual,TR,2.1;3.7;5.4,3.7,3.787506469
Human,22,2,2,47,Visual,TR,2.1;3.7;5.4,3.7,4.588303236
Human,22,2,2,49,Visual,TR,2.1;3.7;5.4,3.7,4.3881031
Human,22,2,2,51,Visual,TR,2.1;3.7;5.4,3.7,3.6041913
Human,22,2,2,52,Visual,TR,2.1;3.7;5.4,5.4,4.654952914
Human,22,2,2,53,Visual,TR,2.1;3.7;5.4,2.1,2.702835679
Human,22,2,2,54,Visual,TR,2.1;3.7;5.4,5.4,4.690147912
Human,22,2,2,55,Visual,TR,2.1;3.7;5.4,3.7,3.971073173
Human,22,2,2,56,Visual,TR,2.1;3.7;5.4,5.4,4.612904376
Human,22,2,2,57,Visual,TR,2.1;3.7;5.4,3.7,3.97264428
Human,22,2,3,58,Visual,TR,2.1;3.7;5.4,3.7,3.737598018
Human,22,2,3,59,Visual,TR,2.1;3.7;5.4,5.4,5.657887079
Human,22,2,3,61,Visual,TR,2.1;3.7;5.4,2.1,1.918927766
Human,22,2,3,63,Visual,TR,2.1;3.7;5.4,3.7,3.587370711
Human,22,2,3,65,Visual,TR,2.1;3.7;5.4,3.7,3.703921266
Human,22,2,3,66,Visual,TR,2.1;3.7;5.4,5.4,4.606681293
Human,22,2,3,67,Visual,TR,2.1;3.7;5.4,2.1,2.938253825
Human,22,2,3,68,Visual,TR,2.1;3.7;5.4,5.4,4.423227181
Human,22,2,3,69,Visual,TR,2.1;3.7;5.4,2.1,2.803090997
Human,22,2,3,71,Visual,TR,2.1;3.7;5.4,3.7,4.389734777
Human,22,2,3,72,Visual,TR,2.1;3.7;5.4,2.1,2.469237528
Human,22,2,3,73,Visual,TR,2.1;3.7;5.4,5.4,5.773144106
Human,22,2,3,75,Visual,TR,2.1;3.7;5.4,3.7,4.222746755
Human,22,2,3,77,Visual,TR,2.1;3.7;5.4,2.1,2.218901334
Human,22,2,3,78,Visual,TR,2.1;3.7;5.4,3.7,3.638936891
Human,22,2,3,79,Visual,TR,2.1;3.7;5.4,2.1,2.252321222
Human,22,2,3,80,Visual,TR,2.1;3.7;5.4,5.4,3.904262665
Human,22,2,3,81,Visual,TR,2.1;3.7;5.4,2.1,2.202212547
Human,22,2,3,82,Visual,TR,2.1;3.7;5.4,2.1,1.836976612
Human,22,2,3,83,Visual,TR,2.1;3.7;5.4,5.4,4.690001554
Human,22,2,3,84,Visual,TR,2.1;3.7;5.4,5.4,4.73839843
Human,22,2,3,85,Visual,TR,2.1;3.7;5.4,5.4,5.956513589
Human,22,2,4,86,Visual,TR,2.1;3.7;5.4,5.4,3.370323334
Human,22,2,4,87,Visual,TR,2.1;3.7;5.4,2.1,2.519334165
Human,22,2,4,88,Visual,TR,2.1;3.7;5.4,5.4,4.855424888
Human,22,2,4,89,Visual,TR,2.1;3.7;5.4,2.1,2.085603513
Human,22,2,4,91,Visual,TR,2.1;3.7;5.4,3.7,3.8056582
Human,22,2,4,92,Visual,TR,2.1;3.7;5.4,5.4,5.45612544
Human,22,2,4,93,Visual,TR,2.1;3.7;5.4,5.4,5.122499042
Human,22,2,4,94,Visual,TR,2.1;3.7;5.4,2.1,2.337493131
Human,22,2,4,95,Visual,TR,2.1;3.7;5.4,2.1,2.42096896
Human,22,2,4,96,Visual,TR,2.1;3.7;5.4,2.1,2.168961832
Human,22,2,4,97,Visual,TR,2.1;3.7;5.4,2.1,1.501468266
Human,22,2,4,98,Visual,TR,2.1;3.7;5.4,3.7,4.156073924
Human,22,2,4,99,Visual,TR,2.1;3.7;5.4,2.1,1.935231168
Human,22,2,4,101,Visual,TR,2.1;3.7;5.4,2.1,2.602692355
Human,22,2,4,103,Visual,TR,2.1;3.7;5.4,3.7,3.670756462
Human,22,2,4,104,Visual,TR,2.1;3.7;5.4,3.7,4.454856208
Human,22,2,4,105,Visual,TR,2.1;3.7;5.4,5.4,5.739645988
Human,22,2,4,106,Visual,TR,2.1;3.7;5.4,2.1,2.936590112
Human,22,2,4,107,Visual,TR,2.1;3.7;5.4,5.4,4.671917688
Human,22,2,4,108,Visual,TR,2.1;3.7;5.4,3.7,3.253757449
Human,22,2,4,109,Visual,TR,2.1;3.7;5.4,3.7,3.553819421
Human,22,2,4,110,Visual,TR,2.1;3.7;5.4,2.1,2.018923593
Human,22,2,4,111,Visual,TR,2.1;3.7;5.4,3.7,0.168378139
Human,22,2,4,112,Visual,TR,2.1;3.7;5.4,5.4,5.305939798
Human,22,2,4,113,Visual,TR,2.1;3.7;5.4,5.4,4.271216196
Human,22,2,4,114,Visual,TR,2.1;3.7;5.4,3.7,3.687313181
Human,22,2,5,115,Visual,TR,2.1;3.7;5.4,5.4,4.23805937
Human,22,2,5,117,Visual,TR,2.1;3.7;5.4,2.1,2.919626271
Human,22,2,5,118,Visual,TR,2.1;3.7;5.4,3.7,4.805239302
Human,22,2,5,119,Visual,TR,2.1;3.7;5.4,2.1,1.735171289
Human,22,2,5,120,Visual,TR,2.1;3.7;5.4,5.4,4.705214876
Human,22,2,5,121,Visual,TR,2.1;3.7;5.4,3.7,2.91977495
Human,22,2,5,122,Visual,TR,2.1;3.7;5.4,2.1,1.768505255
Human,22,2,5,123,Visual,TR,2.1;3.7;5.4,3.7,3.770820991
Human,22,2,5,125,Visual,TR,2.1;3.7;5.4,2.1,0.133599316
Human,22,2,5,126,Visual,TR,2.1;3.7;5.4,3.7,3.170083507
Human,22,2,5,127,Visual,TR,2.1;3.7;5.4,3.7,3.820816484
Human,22,2,5,128,Visual,TR,2.1;3.7;5.4,5.4,4.0562553
Human,22,2,5,130,Visual,TR,2.1;3.7;5.4,2.1,2.218991295
Human,22,2,5,132,Visual,TR,2.1;3.7;5.4,3.7,3.653928486
Human,22,2,5,133,Visual,TR,2.1;3.7;5.4,5.4,5.239178427
Human,22,2,5,134,Visual,TR,2.1;3.7;5.4,3.7,3.587385991
Human,22,2,5,137,Visual,TR,2.1;3.7;5.4,3.7,3.220037763
Human,22,2,5,138,Visual,TR,2.1;3.7;5.4,5.4,4.47166469
Human,22,2,5,139,Visual,TR,2.1;3.7;5.4,2.1,2.819691451
Human,22,2,5,140,Visual,TR,2.1;3.7;5.4,2.1,2.388074399
Human,22,2,5,141,Visual,TR,2.1;3.7;5.4,5.4,4.991282486
Human,22,2,5,142,Visual,TR,2.1;3.7;5.4,5.4,4.771974496
Human,22,2,6,143,Visual,TR,2.1;3.7;5.4,2.1,2.185678588
Human,22,2,6,146,Visual,TR,2.1;3.7;5.4,2.1,2.152397037
Human,22,2,6,147,Visual,TR,2.1;3.7;5.4,3.7,3.50381276
Human,22,2,6,148,Visual,TR,2.1;3.7;5.4,5.4,4.257123028
Human,22,2,6,149,Visual,TR,2.1;3.7;5.4,5.4,5.522803248
Human,22,2,6,150,Visual,TR,2.1;3.7;5.4,5.4,4.805341134
Human,22,2,6,151,Visual,TR,2.1;3.7;5.4,5.4,4.872013898
Human,22,2,6,152,Visual,TR,2.1;3.7;5.4,5.4,4.988831114
Human,22,2,6,153,Visual,TR,2.1;3.7;5.4,5.4,5.324920872
Human,22,2,6,154,Visual,TR,2.1;3.7;5.4,3.7,3.053645135
Human,22,2,6,155,Visual,TR,2.1;3.7;5.4,3.7,3.73737073
Human,22,2,6,156,Visual,TR,2.1;3.7;5.4,2.1,3.003282549
Human,22,2,6,157,Visual,TR,2.1;3.7;5.4,5.4,5.623794713
Human,22,2,6,158,Visual,TR,2.1;3.7;5.4,3.7,3.837513543
Human,22,2,6,159,Visual,TR,2.1;3.7;5.4,3.7,3.522827501
